round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -16506.9999695 4372 user
49 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 10 -27.3001194 9398 user
49 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 10 -9455.90019226 1097 user
49 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 10 -8273.90003204 1756 user
49 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 14 -7349.79987144 2665 user
49 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 14 -5181.49995804 4782 user
49 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 9 -9299.80015755 1399 user
49 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 14 -9297.50013351 926 user
49 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 15 -8369.4999218 1901 user
49 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 5 -6229.5999527 3596 user
49 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 14 -5862.29991913 4649 user
49 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 5 -8267.99988747 1979 user
50 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 659.300088882 631 user
50 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 19 7057.39998817 7029 user
50 usuario16 C ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 10 4305.99999428 4283 user
50 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] C 14 1536.79990768 1505 user
50 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 1939.69988823 1912 user
50 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 10 1264.69993591 1235 user
50 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 10 976.999998093 925 user
50 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 19 1506.99996948 1479 user
50 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 19 2546.79989815 2516 user
50 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 7872.29990959 7841 user
50 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 3571.60019875 3546 user
50 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 0 1924.90005493 1895 user
50 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 5 2247.60007858 2219 user
50 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 14 2524.80006218 2495 user
50 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 2965.50011635 2869 user
50 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 19 2596.69995308 2571 user
