round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -8439.89992142 6909 user
49 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 9 -3137.39991188 8830 user
49 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 4 -2112.10012436 10220 user
49 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 4 -4170.50004005 7849 user
49 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -10411.5998745 775 user
49 usuario3 C ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 0 -8296.0999012 2884 user
49 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] C 14 -10342.7000046 1753 user
49 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 4 -9305.5999279 2096 user
49 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -6214.99991417 5388 user
49 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 14 -9323.2998848 2463 user
49 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 0 -6374.59993362 5883 user
49 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 9 -5188.79985809 6730 user
50 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 4 3226.00007057 3163 user
50 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 9 6474.0998745 6440 user
50 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 0 3982.10000992 3953 user
50 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 14 20232.8999043 20181 user
50 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] C 9 3905.90000153 3811 user
50 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 4 4585.09993553 4559 user
50 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 4264.10007477 4235 user
50 usuario15 C ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 0 1530.20000458 1499 user
50 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 4 2027.69994736 2000 user
50 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 4 3488.10005188 3460 user
50 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 4 2977.80013084 2947 user
50 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 9 2561.80000305 2529 user
50 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 4 3809.40008163 3778 user
50 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 4 1892.60005951 1865 user
50 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 9 1571.40016556 1506 user
50 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 4 3430.39989471 3393 user
