round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 15 -8271.99983597 3385 user
49 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 5 -7239.0999794 10090 user
49 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 24 -12369.300127 5204 user
49 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 5 -13413.1999016 3426 user
49 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 9 -13432.6999187 4154 user
49 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 14 -12499.4001389 4495 user
49 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -14773.6001015 2165 user
49 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 14 -11487.6999855 6064 user
49 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 -14549.200058 2117 user
49 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 -14555.0000668 1824 user
49 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 10 -15513.0000114 1646 user
49 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 9 -13688.7998581 3284 user
50 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 5928.99990082 5889 user
50 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 9 2039.80016708 2008 user
50 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 14 4415.89999199 4387 user
50 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 14 3510.59985161 3461 user
50 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 10 13135.7998848 13102 user
50 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 14 6327.3999691 6296 user
50 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 5 4279.50000763 4249 user
50 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 10 15092.2000408 15055 user
50 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 9 4194.59986687 4162 user
50 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 4 1845.79992294 1818 user
50 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 14 16694.0000057 16612 user
50 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 9 6610.2001667 6575 user
50 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 3173.39992523 3146 user
50 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 2236.99998856 2208 user
50 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 0 1569.60010529 1540 user
50 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 9 2349.79987144 2303 user
