11920.0000763, C, 126, 1, first, 4, MCC, first, 0.389920424403, 5
2430.00006676, C, 136, 17, C, 1, MCC, user, 0.0909090909091, 2
5970.00002861, D, 136, 18, C, 2, MCC, user, 0.128440366972, 2
1660.00008583, D, 136, 19, D, 2, MCC, user, 0.128440366972, 2
3039.99996185, D, 136, 20, D, 1, MCC, user, 0.0551181102362, 1
4589.99991417, D, 136, 21, D, 1, MCC, user, 0.0, 1
8750.0, D, 136, 22, D, 1, MCC, user, 0.0972222222222, 1
1120.00012398, C, 136, 23, D, 3, MCC, user, 0.295774647887, 4
1090.00015259, C, 136, 24, C, 3, MCC, user, 0.268292682927, 4
1319.99993324, D, 136, 25, C, 2, MCC, user, 0.0374331550802, 2
1960.00003815, C, 136, 26, D, 2, MCC, user, 0.223744292237, 3
2180.00006676, D, 136, 27, C, 2, MCC, user, 0.148936170213, 2
4839.99991417, C, 136, 28, D, 1, MCC, user, 0.0853658536585, 2
3309.99994278, D, 136, 29, C, 2, MCC, user, 0.157303370787, 2
8390.0001049, D, 136, 30, D, 1, MCC, user, 0.0, 1
2940.00005722, D, 136, 31, D, 1, MCC, user, 0.0804597701149, 1
3570.00017166, C, 136, 32, D, 3, MCC, user, 0.318181818182, 4
3529.99997139, C, 136, 33, C, 2, MCC, user, 0.148936170213, 3
12750.0, D, 136, 34, C, 1, MCC, user, 0.0510948905109, 1
2250.0, D, 136, 35, D, 2, MCC, user, 0.130434782609, 2
6920.00007629, D, 136, 36, D, 1, MCC, user, 0.0, 1
8500.0, D, 136, 37, D, 2, MCC, user, 0.0419161676647, 2
3870.00012398, D, 136, 38, D, 2, MCC, user, 0.0, 2
8369.99988556, D, 136, 39, D, 3, MCC, user, 0.259259259259, 3
4629.99987602, C, 136, 40, D, 2, MCC, user, 0.141414141414, 3
2069.99993324, D, 136, 41, C, 1, MCC, user, 0.0, 1
5069.99993324, D, 136, 42, D, 3, MCC, user, 0.189189189189, 3
7350.00014305, D, 136, 43, D, 2, MCC, user, 0.0395480225989, 2
2990.00000954, D, 136, 45, C, 2, MCC, auto, 0.0374331550802, 2
3039.99996185, D, 136, 46, D, 2, MCC, user, 0.0374331550802, 2
5190.00005722, D, 136, 47, D, 2, MCC, user, 0.122807017544, 2
4700.00004768, C, 75, 1, first, 5, PC, first, 0.512195121951, 6
6610.00013351, C, 75, 2, C, 3, PC, user, 0.365671641791, 4
6450.00004768, C, 75, 3, C, 3, PC, user, 0.326424870466, 4
3319.99993324, C, 75, 4, C, 0, PC, user, 0.0, 1
7410.00008583, C, 75, 5, C, 3, PC, user, 0.312714776632, 4
4529.99997139, C, 75, 6, C, 3, PC, user, 0.375, 4
2500.0, C, 75, 7, C, 1, PC, user, 0.122807017544, 2
4789.99996185, C, 75, 8, C, 3, PC, user, 0.344262295082, 4
1839.99991417, C, 75, 9, C, 3, PC, user, 0.411764705882, 4
3100.00014305, C, 75, 10, C, 2, PC, user, 0.148936170213, 3
4030.00020981, C, 75, 11, C, 2, PC, user, 0.160305343511, 3
4759.99999046, C, 75, 12, C, 1, PC, user, 0.0804597701149, 2
3850.00014305, C, 75, 13, C, 0, PC, user, 0.0, 1
4740.00000954, C, 75, 14, C, 1, PC, user, 0.139072847682, 2
2639.99986649, C, 75, 15, C, 2, PC, user, 0.259259259259, 3
3450.00004768, C, 75, 16, C, 1, PC, user, 0.0909090909091, 2
3390.0001049, C, 75, 17, C, 2, PC, user, 0.154411764706, 3
4490.00000954, C, 75, 18, C, 2, PC, user, 0.246231155779, 3
1980.00001907, C, 75, 19, C, 2, PC, user, 0.237288135593, 3
2430.00006676, C, 75, 20, C, 1, PC, user, 0.166666666667, 2
5750.0, C, 75, 21, C, 0, PC, user, 0.0, 1
4180.00006676, C, 75, 22, C, 2, PC, user, 0.326424870466, 3
3109.9998951, C, 75, 23, C, 2, PC, user, 0.269230769231, 3
4690.00005722, C, 75, 24, C, 2, PC, user, 0.259259259259, 3
3750.0, C, 75, 25, C, 1, PC, user, 0.0995260663507, 2
13170.0000763, C, 75, 26, C, 2, PC, user, 0.246231155779, 3
10259.9999905, C, 75, 27, C, 1, PC, user, 0.112903225806, 2
6759.99999046, C, 75, 28, C, 1, PC, user, 0.0972222222222, 2
12210.0000381, C, 75, 29, C, 2, PC, user, 0.170731707317, 3
10930.0000668, C, 75, 30, C, 0, PC, user, 0.0, 1
3869.99988556, C, 75, 31, C, 2, PC, user, 0.358974358974, 3
7210.00003815, C, 75, 32, C, 4, PC, user, 0.426523297491, 5
6600.00014305, C, 75, 33, C, 2, PC, user, 0.142857142857, 3
2940.00005722, C, 75, 34, C, 1, PC, user, 0.141414141414, 2
3060.0001812, C, 75, 35, C, 1, PC, user, 0.130434782609, 2
3990.00000954, C, 75, 36, C, 0, PC, user, 0.0, 1
4349.99990463, C, 75, 37, C, 1, PC, user, 0.148936170213, 2
4880.00011444, C, 75, 38, C, 0, PC, user, 0.0, 1
11160.0000858, C, 75, 39, C, 2, PC, user, 0.207920792079, 3
5709.99979973, C, 75, 40, C, 1, PC, user, 0.116022099448, 2
4039.99996185, C, 75, 41, C, 0, PC, user, 0.0, 1
7719.99979019, C, 75, 42, C, 2, PC, user, 0.198113207547, 3
15700.0000477, C, 75, 43, C, 1, PC, user, 0.0950226244344, 2
3900.00009537, C, 75, 44, C, 2, PC, user, 0.230769230769, 3
11779.9999714, C, 75, 45, C, 1, PC, user, 0.0625, 2
10900.0000954, C, 75, 46, C, 1, PC, user, 0.0654205607477, 2
5119.99988556, C, 75, 47, C, 2, PC, user, 0.177215189873, 3
21839.9999142, C, 117, 1, first, 4, MCC, first, 0.388888888889, 5
13570.0001717, D, 117, 2, C, 3, MCC, user, 0.259259259259, 3
27340.0001526, D, 117, 3, D, 2, MCC, user, 0.141414141414, 2
20220.0000286, D, 117, 4, D, 2, MCC, user, 0.0972222222222, 2
18779.9999714, D, 117, 5, D, 6, MCC, user, 0.487179487179, 6
18389.9998665, D, 117, 6, D, 2, MCC, user, 0.148936170213, 2
11049.9999523, C, 117, 7, D, 2, MCC, user, 0.177215189873, 3
14420.0000763, D, 117, 8, C, 3, MCC, user, 0.259259259259, 3
18539.9999619, C, 117, 9, D, 3, MCC, user, 0.330708661417, 4
13190.0000572, D, 117, 10, C, 3, MCC, user, 0.122807017544, 3
11599.9999046, C, 117, 11, D, 2, MCC, user, 0.155555555556, 3
6419.99983788, D, 117, 12, C, 1, MCC, user, 0.0395480225989, 1
9700.00004768, D, 117, 13, D, 2, MCC, user, 0.047619047619, 2
15779.9999714, D, 117, 14, D, 3, MCC, user, 0.259259259259, 3
10670.0000763, D, 117, 15, D, 1, MCC, user, 0.0804597701149, 1
13910.0000858, D, 117, 16, D, 3, MCC, user, 0.198113207547, 3
7880.00011444, C, 117, 17, D, 3, MCC, user, 0.28, 4
13309.9999428, D, 117, 18, C, 2, MCC, user, 0.2, 2
4630.00011444, D, 117, 19, D, 3, MCC, user, 0.213973799127, 3
13599.9999046, D, 117, 20, D, 4, MCC, user, 0.388888888889, 4
14569.9999332, D, 117, 21, D, 2, MCC, user, 0.0, 2
9750.0, C, 117, 22, D, 3, MCC, user, 0.411764705882, 4
11420.0000763, D, 117, 23, C, 2, MCC, user, 0.0760869565217, 2
9180.00006676, D, 117, 24, D, 1, MCC, user, 0.0909090909091, 1
7430.00006676, D, 117, 25, D, 4, MCC, user, 0.295774647887, 4
4660.00008583, D, 117, 26, D, 2, MCC, user, 0.0972222222222, 2
9600.00014305, D, 117, 27, D, 2, MCC, user, 0.0972222222222, 2
27350.0001431, D, 117, 28, D, 1, MCC, user, 0.0909090909091, 1
10160.0000858, C, 117, 29, D, 1, MCC, user, 0.109947643979, 2
11980.0000191, D, 117, 30, C, 2, MCC, user, 0.0804597701149, 2
5700.00004768, C, 117, 31, D, 5, MCC, user, 0.636363636364, 6
9630.00011444, C, 117, 32, C, 3, MCC, user, 0.318181818182, 4
8679.99982834, D, 117, 33, C, 2, MCC, user, 0.116022099448, 2
9129.99987602, C, 117, 34, D, 3, MCC, user, 0.234449760766, 4
5340.00015259, D, 117, 35, C, 1, MCC, user, 0.0721649484536, 1
10750.0, D, 117, 36, D, 2, MCC, user, 0.0374331550802, 2
7660.00008583, D, 117, 37, D, 2, MCC, user, 0.189189189189, 2
9609.9998951, D, 117, 38, D, 2, MCC, user, 0.0, 2
9250.0, C, 117, 39, D, 1, MCC, user, 0.130434782609, 2
12470.0000286, D, 117, 40, C, 1, MCC, user, 0.0551181102362, 1
6269.99998093, D, 117, 41, D, 1, MCC, user, 0.0, 1
5559.99994278, D, 117, 42, D, 3, MCC, user, 0.246231155779, 3
5809.99994278, D, 117, 43, D, 4, MCC, user, 0.166666666667, 4
13279.9999714, D, 117, 44, D, 2, MCC, user, 0.10447761194, 2
9929.99982834, C, 117, 45, D, 1, MCC, user, 0.0760869565217, 2
5579.99992371, C, 117, 46, C, 1, MCC, user, 0.0654205607477, 2
5930.00006676, D, 117, 47, C, 2, MCC, user, 0.122807017544, 2
6000.0, D, 78, 1, first, 5, MCC, first, 0.400544959128, 5
6259.99999046, D, 78, 2, D, 3, MCC, user, 0.230769230769, 3
8150.00009537, D, 78, 3, D, 3, MCC, user, 0.148936170213, 3
5779.99997139, D, 78, 4, D, 2, MCC, user, 0.157303370787, 2
18149.9998569, C, 78, 5, D, 4, MCC, user, 0.375, 5
4840.00015259, D, 78, 6, C, 2, MCC, user, 0.122807017544, 2
12329.9999237, D, 78, 7, D, 2, MCC, user, 0.139072847682, 2
5779.99997139, D, 78, 8, D, 4, MCC, user, 0.333333333333, 4
4950.00004768, D, 78, 9, D, 3, MCC, user, 0.364161849711, 3
5290.00020027, D, 78, 10, D, 3, MCC, user, 0.122807017544, 3
9220.00002861, D, 78, 11, D, 3, MCC, user, 0.166666666667, 3
4569.99993324, D, 78, 12, D, 1, MCC, user, 0.0374331550802, 1
7179.99982834, C, 78, 13, D, 1, MCC, user, 0.142857142857, 2
5069.99993324, D, 78, 14, C, 2, MCC, user, 0.177215189873, 2
5340.00015259, D, 78, 15, D, 1, MCC, user, 0.0853658536585, 1
5819.99993324, C, 78, 16, D, 3, MCC, user, 0.304347826087, 4
1849.99990463, C, 78, 17, C, 2, MCC, user, 0.237288135593, 3
5480.00001907, D, 78, 18, C, 1, MCC, user, 0.189189189189, 1
5539.99996185, C, 78, 19, D, 1, MCC, user, 0.179487179487, 2
2000.0, C, 78, 20, C, 3, MCC, user, 0.354838709677, 4
3200.00004768, C, 78, 21, C, 0, MCC, user, 0.0, 1
4170.00007629, D, 78, 22, C, 3, MCC, user, 0.435028248588, 3
1559.99994278, D, 78, 23, D, 1, MCC, user, 0.0, 1
3759.99999046, D, 78, 24, D, 1, MCC, user, 0.0, 1
2299.99995232, D, 78, 25, D, 5, MCC, user, 0.444444444444, 5
2099.99990463, D, 78, 26, D, 1, MCC, user, 0.0, 1
2329.99992371, D, 78, 27, D, 3, MCC, user, 0.259259259259, 3
2280.00020981, D, 78, 28, D, 0, MCC, user, 0.0, 0
4080.00016212, D, 78, 29, D, 1, MCC, user, 0.0510948905109, 1
5100.00014305, D, 78, 30, D, 1, MCC, user, 0.0445859872611, 1
2599.99990463, C, 78, 31, D, 5, MCC, user, 0.592476489028, 6
1529.99997139, C, 78, 32, C, 2, MCC, user, 0.271844660194, 3
1490.00000954, D, 78, 33, C, 2, MCC, user, 0.112903225806, 2
5230.00001907, D, 78, 34, D, 4, MCC, user, 0.259259259259, 4
2079.99992371, D, 78, 35, D, 0, MCC, user, 0.0, 0
4680.00006676, C, 78, 36, D, 1, MCC, user, 0.109947643979, 2
10120.000124, D, 78, 37, C, 1, MCC, user, 0.173553719008, 1
3480.00001907, D, 78, 38, D, 1, MCC, user, 0.0, 1
3580.00016212, D, 78, 39, D, 1, MCC, user, 0.0598290598291, 1
5680.00006676, D, 78, 40, D, 1, MCC, user, 0.0721649484536, 1
1960.00003815, D, 78, 41, D, 2, MCC, user, 0.130434782609, 2
2500.0, D, 78, 42, D, 3, MCC, user, 0.213973799127, 3
2089.99991417, D, 78, 43, D, 3, MCC, user, 0.122807017544, 3
1710.00003815, D, 78, 44, D, 1, MCC, user, 0.0, 1
4299.99995232, D, 78, 45, D, 1, MCC, user, 0.0510948905109, 1
5480.00001907, D, 78, 46, D, 2, MCC, user, 0.0374331550802, 2
1100.00014305, D, 78, 47, D, 2, MCC, user, 0.0510948905109, 2
3919.99983788, D, 98, 1, first, 6, MCC, first, 0.507246376812, 6
5670.00007629, D, 98, 2, D, 3, MCC, user, 0.21875, 3
3640.0001049, D, 98, 3, D, 2, MCC, user, 0.0721649484536, 2
2330.00016212, C, 98, 4, D, 2, MCC, user, 0.27374301676, 3
2550.00019073, C, 98, 5, C, 5, MCC, user, 0.487179487179, 6
1430.00006676, D, 98, 6, C, 2, MCC, user, 0.134615384615, 2
2759.99999046, D, 98, 7, D, 2, MCC, user, 0.139072847682, 2
2480.00001907, C, 98, 8, D, 3, MCC, user, 0.28, 4
1799.99995232, D, 98, 9, C, 0, MCC, user, 0.0, 0
4529.99997139, D, 98, 10, D, 2, MCC, user, 0.0445859872611, 2
4839.99991417, D, 98, 11, D, 2, MCC, user, 0.0909090909091, 2
1440.00005722, C, 98, 12, D, 1, MCC, user, 0.116022099448, 2
2639.99986649, C, 98, 13, C, 4, MCC, user, 0.395161290323, 5
1220.00002861, D, 98, 14, C, 2, MCC, user, 0.0972222222222, 2
1370.00012398, D, 98, 15, D, 4, MCC, user, 0.45652173913, 4
4060.0001812, C, 98, 16, D, 3, MCC, user, 0.28, 4
3299.99995232, D, 98, 17, C, 2, MCC, user, 0.2, 2
1870.00012398, D, 98, 18, D, 0, MCC, user, 0.0, 0
2429.99982834, D, 98, 19, D, 1, MCC, user, 0.0510948905109, 1
3160.00008583, C, 98, 20, D, 2, MCC, user, 0.285714285714, 3
2269.99998093, D, 98, 21, C, 2, MCC, user, 0.0355329949239, 2
3519.99998093, D, 98, 22, D, 1, MCC, user, 0.177215189873, 1
3519.99998093, D, 98, 23, D, 1, MCC, user, 0.0, 1
3900.00009537, D, 98, 24, D, 1, MCC, user, 0.0, 1
4630.00011444, C, 98, 25, D, 4, MCC, user, 0.459459459459, 5
5779.99997139, D, 98, 26, C, 2, MCC, user, 0.0598290598291, 2
3720.00002861, C, 98, 27, D, 3, MCC, user, 0.301075268817, 4
2950.00004768, D, 98, 28, C, 1, MCC, user, 0.10447761194, 1
3450.00004768, D, 98, 29, D, 1, MCC, user, 0.122807017544, 1
3000.0, D, 98, 30, D, 3, MCC, user, 0.244186046512, 3
10230.0000191, C, 98, 31, D, 4, MCC, user, 0.48275862069, 5
4740.00000954, D, 98, 32, C, 1, MCC, user, 0.0853658536585, 1
1500.0, D, 98, 33, D, 2, MCC, user, 0.202898550725, 2
4730.00001907, D, 98, 34, D, 5, MCC, user, 0.393939393939, 5
3110.00013351, D, 98, 35, D, 1, MCC, user, 0.259259259259, 1
3119.99988556, D, 98, 36, D, 2, MCC, user, 0.130434782609, 2
7789.99996185, D, 98, 37, D, 0, MCC, user, 0.0, 0
3259.99999046, D, 98, 38, D, 2, MCC, user, 0.0654205607477, 2
3399.99985695, D, 98, 39, D, 1, MCC, user, 0.0654205607477, 1
4509.99999046, D, 98, 40, D, 1, MCC, user, 0.0721649484536, 1
3700.00004768, C, 98, 41, D, 1, MCC, user, 0.116022099448, 2
3840.00015259, C, 98, 42, C, 2, MCC, user, 0.189189189189, 3
3589.99991417, D, 98, 43, C, 2, MCC, user, 0.0654205607477, 2
7190.00005722, D, 98, 44, D, 3, MCC, user, 0.0654205607477, 3
7579.99992371, D, 98, 45, D, 1, MCC, user, 0.122807017544, 1
7539.99996185, C, 98, 46, D, 0, MCC, user, 0.0, 1
5410.00008583, C, 98, 47, C, 0, MCC, user, 0.0, 1
5109.9998951, C, 152, 1, first, 5, MCC, first, 0.512195121951, 6
7980.00001907, C, 152, 2, C, 3, MCC, user, 0.299610894942, 4
10220.0000286, D, 152, 3, C, 3, MCC, user, 0.141414141414, 3
10129.999876, C, 152, 4, D, 3, MCC, user, 0.352517985612, 4
5090.00015259, D, 152, 5, C, 4, MCC, user, 0.247787610619, 4
4569.99993324, D, 152, 6, D, 2, MCC, user, 0.230769230769, 2
4759.99999046, D, 152, 7, D, 2, MCC, user, 0.10447761194, 2
4629.99987602, C, 152, 8, D, 2, MCC, user, 0.213973799127, 3
13130.0001144, D, 152, 9, C, 2, MCC, user, 0.148936170213, 2
6559.99994278, D, 152, 10, D, 2, MCC, user, 0.109947643979, 2
6339.99991417, D, 152, 11, D, 2, MCC, user, 0.130434782609, 2
5879.99987602, C, 152, 12, D, 2, MCC, user, 0.2, 3
10730.0000191, C, 152, 13, C, 3, MCC, user, 0.330708661417, 4
6259.99999046, D, 152, 14, C, 2, MCC, user, 0.122807017544, 2
6309.99994278, C, 152, 15, D, 4, MCC, user, 0.411764705882, 5
3799.99995232, D, 152, 16, C, 4, MCC, user, 0.270386266094, 4
3019.99998093, D, 152, 17, D, 1, MCC, user, 0.0, 1
4600.00014305, D, 152, 18, D, 1, MCC, user, 0.0909090909091, 1
6839.99991417, D, 152, 19, D, 1, MCC, user, 0.0, 1
3890.0001049, D, 152, 20, D, 2, MCC, user, 0.10447761194, 2
2210.00003815, D, 152, 21, D, 2, MCC, user, 0.0972222222222, 2
2650.00009537, D, 152, 22, D, 3, MCC, user, 0.212121212121, 3
3599.99990463, D, 152, 23, D, 2, MCC, user, 0.241379310345, 2
2859.9998951, D, 152, 24, D, 3, MCC, user, 0.0972222222222, 3
2809.99994278, D, 152, 25, D, 3, MCC, user, 0.259259259259, 3
3070.00017166, D, 152, 26, D, 2, MCC, user, 0.112903225806, 2
2230.00001907, D, 152, 27, D, 2, MCC, user, 0.130434782609, 2
3740.00000954, D, 152, 28, D, 1, MCC, user, 0.0, 1
6940.00005722, D, 152, 29, D, 1, MCC, user, 0.0853658536585, 1
7250.0, C, 152, 30, D, 3, MCC, user, 0.299610894942, 4
3049.99995232, C, 152, 31, C, 3, MCC, user, 0.311740890688, 4
4690.00005722, D, 152, 32, C, 2, MCC, user, 0.160305343511, 2
4029.99997139, C, 152, 33, D, 3, MCC, user, 0.285714285714, 4
2479.99978065, C, 152, 34, C, 4, MCC, user, 0.411764705882, 5
3160.00008583, C, 152, 35, C, 2, MCC, user, 0.289940828402, 3
8579.99992371, D, 152, 36, C, 3, MCC, user, 0.189189189189, 3
2250.0, D, 152, 37, D, 2, MCC, user, 0.0804597701149, 2
2750.0, D, 152, 38, D, 2, MCC, user, 0.112903225806, 2
3400.00009537, D, 152, 39, D, 2, MCC, user, 0.173553719008, 2
4830.00016212, D, 152, 40, D, 2, MCC, user, 0.0654205607477, 2
3130.00011444, D, 152, 41, D, 3, MCC, user, 0.189189189189, 3
2869.99988556, D, 152, 42, D, 3, MCC, user, 0.230769230769, 3
9299.99995232, D, 152, 43, D, 1, MCC, user, 0.0, 1
5799.99995232, C, 152, 44, D, 0, MCC, user, 0.0, 1
8160.00008583, D, 152, 45, C, 1, MCC, user, 0.0598290598291, 1
2910.00008583, D, 152, 46, D, 2, MCC, user, 0.0510948905109, 2
2500.0, D, 152, 47, D, 2, MCC, user, 0.0721649484536, 2
8090.00015259, C, 134, 1, first, 4, MCC, first, 0.466666666667, 5
7420.00007629, C, 134, 2, C, 2, MCC, user, 0.195804195804, 3
8089.99991417, C, 134, 3, C, 1, MCC, user, 0.10447761194, 2
5259.99999046, D, 134, 4, C, 4, MCC, user, 0.330708661417, 4
2710.00003815, D, 134, 5, D, 3, MCC, user, 0.0995260663507, 3
3559.99994278, C, 134, 6, D, 2, MCC, user, 0.282511210762, 3
4250.0, C, 134, 7, C, 1, MCC, user, 0.0950226244344, 2
8059.99994278, D, 134, 8, C, 2, MCC, user, 0.162790697674, 2
5019.99998093, C, 134, 9, D, 1, MCC, user, 0.134615384615, 2
1859.9998951, C, 134, 10, C, 1, MCC, user, 0.10447761194, 2
3650.00009537, C, 134, 11, C, 1, MCC, user, 0.109947643979, 2
9039.99996185, D, 134, 12, C, 2, MCC, user, 0.166666666667, 2
13220.0000286, D, 134, 13, D, 3, MCC, user, 0.207920792079, 3
5109.9998951, D, 134, 14, D, 1, MCC, user, 0.0, 1
3950.00004768, C, 134, 15, D, 5, MCC, user, 0.512195121951, 6
2050.00019073, C, 134, 16, C, 2, MCC, user, 0.182156133829, 3
11599.9999046, C, 134, 17, C, 0, MCC, user, 0.0, 1
3329.99992371, D, 134, 18, C, 0, MCC, user, 0.0, 0
2640.0001049, C, 134, 19, D, 0, MCC, user, 0.0, 1
3009.99999046, C, 134, 20, C, 0, MCC, user, 0.0, 1
1930.00006676, D, 134, 21, C, 1, MCC, user, 0.0551181102362, 1
4710.00003815, C, 134, 22, D, 1, MCC, user, 0.109947643979, 2
1969.99979019, C, 134, 23, C, 2, MCC, user, 0.326424870466, 3
1650.00009537, C, 134, 24, C, 1, MCC, user, 0.0686274509804, 2
2250.0, D, 134, 25, C, 2, MCC, user, 0.141414141414, 2
4490.00000954, C, 134, 26, D, 1, MCC, user, 0.122807017544, 2
9269.99998093, C, 134, 27, C, 0, MCC, user, 0.0, 1
2070.00017166, C, 134, 28, C, 0, MCC, user, 0.0, 1
7890.0001049, D, 134, 29, C, 3, MCC, user, 0.21875, 3
7509.99999046, D, 134, 30, D, 3, MCC, user, 0.223744292237, 3
25950.0000477, D, 134, 31, D, 3, MCC, user, 0.198113207547, 3
15279.9999714, C, 134, 32, D, 1, MCC, user, 0.122807017544, 2
5920.00007629, C, 134, 33, C, 2, MCC, user, 0.234449760766, 3
1120.00012398, C, 134, 34, C, 4, MCC, user, 0.459459459459, 5
5319.99993324, C, 134, 35, C, 2, MCC, user, 0.196787148594, 3
4500.0, D, 134, 36, C, 1, MCC, user, 0.0445859872611, 1
8119.99988556, D, 134, 37, D, 2, MCC, user, 0.122807017544, 2
2289.99996185, C, 134, 38, D, 1, MCC, user, 0.0853658536585, 2
3179.99982834, C, 134, 39, C, 1, MCC, user, 0.0995260663507, 2
8690.00005722, D, 134, 40, C, 1, MCC, user, 0.0, 1
4179.99982834, D, 134, 41, D, 2, MCC, user, 0.0972222222222, 2
2720.00002861, D, 134, 42, D, 3, MCC, user, 0.246231155779, 3
2180.00006676, D, 134, 43, D, 1, MCC, user, 0.0, 1
4940.00005722, D, 134, 44, D, 2, MCC, user, 0.0, 2
8599.99990463, D, 134, 45, D, 1, MCC, user, 0.047619047619, 1
4799.99995232, D, 134, 46, D, 1, MCC, user, 0.0445859872611, 1
3059.99994278, D, 134, 47, D, 2, MCC, user, 0.122807017544, 2
8420.00007629, D, 43, 1, first, 5, PD, first, 0.463722397476, 5
9990.00000954, D, 43, 2, D, 4, PD, user, 0.288389513109, 4
7700.00004768, D, 43, 3, D, 3, PD, user, 0.189189189189, 3
6579.99992371, C, 43, 4, D, 3, PD, user, 0.318181818182, 4
6680.00006676, D, 43, 5, C, 4, PD, user, 0.170731707317, 4
4910.00008583, D, 43, 6, D, 3, PD, user, 0.259259259259, 3
4970.00002861, D, 43, 7, D, 2, PD, user, 0.130434782609, 2
5970.00002861, D, 43, 8, D, 2, PD, user, 0.207920792079, 2
10279.9999714, D, 43, 9, D, 3, PD, user, 0.181034482759, 3
4700.00004768, D, 43, 10, D, 3, PD, user, 0.212121212121, 3
2869.99988556, D, 43, 11, D, 3, PD, user, 0.189189189189, 3
2559.99994278, D, 43, 12, D, 2, PD, user, 0.170731707317, 2
2380.00011444, D, 43, 13, D, 2, PD, user, 0.0721649484536, 2
2920.00007629, D, 43, 14, D, 0, PD, user, 0.0, 0
6779.99997139, D, 43, 15, D, 4, PD, user, 0.358974358974, 4
2610.00013351, D, 43, 16, D, 4, PD, user, 0.333333333333, 4
2470.00002861, D, 43, 17, D, 2, PD, user, 0.0721649484536, 2
2019.99998093, D, 43, 18, D, 0, PD, user, 0.0, 0
4559.99994278, D, 43, 19, D, 2, PD, user, 0.0510948905109, 2
4009.99999046, D, 43, 20, D, 1, PD, user, 0.0, 1
7250.0, D, 43, 21, D, 1, PD, user, 0.160305343511, 1
3509.99999046, D, 43, 22, D, 2, PD, user, 0.130434782609, 2
1930.00006676, D, 43, 23, D, 4, PD, user, 0.371980676329, 4
5380.00011444, D, 43, 24, D, 3, PD, user, 0.130434782609, 3
3909.99984741, D, 43, 25, D, 3, PD, user, 0.259259259259, 3
6329.99992371, D, 43, 26, D, 1, PD, user, 0.0598290598291, 1
5350.00014305, D, 43, 27, D, 1, PD, user, 0.0, 1
7309.99994278, D, 43, 28, D, 3, PD, user, 0.0510948905109, 3
4549.99995232, D, 43, 29, D, 3, PD, user, 0.198113207547, 3
4829.99992371, D, 43, 30, D, 1, PD, user, 0.0625, 1
4240.00000954, D, 43, 31, D, 2, PD, user, 0.109947643979, 2
5089.99991417, D, 43, 32, D, 2, PD, user, 0.130434782609, 2
4369.99988556, D, 43, 33, D, 2, PD, user, 0.21875, 2
4190.00005722, D, 43, 34, D, 3, PD, user, 0.35, 3
3530.00020981, D, 43, 35, D, 4, PD, user, 0.270386266094, 4
5470.00002861, D, 43, 36, D, 1, PD, user, 0.0654205607477, 1
4279.99997139, D, 43, 37, D, 2, PD, user, 0.134615384615, 2
3820.00017166, D, 43, 38, D, 2, PD, user, 0.122807017544, 2
2919.99983788, D, 43, 39, D, 3, PD, user, 0.170731707317, 3
2230.00001907, D, 43, 40, D, 2, PD, user, 0.0510948905109, 2
3599.99990463, D, 43, 41, D, 2, PD, user, 0.122807017544, 2
2789.99996185, D, 43, 42, D, 2, PD, user, 0.170731707317, 2
5069.99993324, D, 43, 43, D, 1, PD, user, 0.0, 1
6269.99998093, D, 43, 44, D, 1, PD, user, 0.0, 1
4509.99999046, D, 43, 45, D, 1, PD, user, 0.0445859872611, 1
6799.99995232, D, 43, 46, D, 1, PD, user, 0.0598290598291, 1
2620.00012398, D, 43, 47, D, 2, PD, user, 0.122807017544, 2
7990.00000954, D, 159, 1, first, 4, PD, first, 0.327485380117, 4
2319.99993324, D, 159, 2, D, 5, PD, user, 0.466666666667, 5
3230.00001907, D, 159, 3, D, 2, PD, user, 0.10447761194, 2
3849.99990463, D, 159, 4, D, 4, PD, user, 0.295774647887, 4
2609.9998951, D, 159, 5, D, 4, PD, user, 0.259259259259, 4
2130.00011444, D, 159, 6, D, 3, PD, user, 0.205020920502, 3
1950.00004768, D, 159, 7, D, 1, PD, user, 0.0445859872611, 1
3450.00004768, D, 159, 8, D, 2, PD, user, 0.181034482759, 2
2789.99996185, D, 159, 9, D, 3, PD, user, 0.182156133829, 3
1920.00007629, D, 159, 10, D, 2, PD, user, 0.157303370787, 2
3900.00009537, D, 159, 11, D, 1, PD, user, 0.0374331550802, 1
1970.00002861, D, 159, 12, D, 3, PD, user, 0.239543726236, 3
1369.99988556, D, 159, 13, D, 3, PD, user, 0.179487179487, 3
1650.00009537, D, 159, 14, D, 1, PD, user, 0.047619047619, 1
4580.00016212, D, 159, 15, D, 3, PD, user, 0.227642276423, 3
2090.00015259, D, 159, 16, D, 3, PD, user, 0.269230769231, 3
2019.99998093, D, 159, 17, D, 2, PD, user, 0.160305343511, 2
4039.99996185, D, 159, 18, D, 1, PD, user, 0.112903225806, 1
3630.00011444, D, 159, 19, D, 1, PD, user, 0.0419161676647, 1
4019.99998093, D, 159, 20, D, 1, PD, user, 0.0510948905109, 1
3369.99988556, D, 159, 21, D, 2, PD, user, 0.230769230769, 2
6660.00008583, D, 159, 22, D, 1, PD, user, 0.0995260663507, 1
3239.99977112, C, 159, 23, D, 2, PD, user, 0.239543726236, 3
3890.0001049, D, 159, 24, C, 2, PD, user, 0.0950226244344, 2
2130.00011444, D, 159, 25, D, 3, PD, user, 0.244186046512, 3
