10019.9999809, D, 145, 1, first, 2, MCC, first, 0.141414141414, 2
13330.0001621, D, 8, 2, D, 2, PD, user, 0.0, 2
8009.99999046, D, 8, 3, D, 3, PD, user, 0.148936170213, 3
9690.00005722, D, 8, 4, D, 3, PD, user, 0.225806451613, 3
5730.00001907, D, 8, 5, D, 2, PD, user, 0.189189189189, 2
5530.00020981, D, 8, 6, D, 0, PD, user, 0.0, 0
6169.99983788, D, 8, 7, D, 1, PD, user, 0.0654205607477, 1
5230.00001907, D, 8, 8, D, 2, PD, user, 0.0721649484536, 2
5059.99994278, D, 8, 9, D, 1, PD, user, 0.0, 1
5490.00000954, D, 8, 10, D, 1, PD, user, 0.0654205607477, 1
3460.00003815, D, 8, 11, D, 0, PD, user, 0.0, 0
3950.00004768, D, 8, 12, D, 0, PD, user, 0.0, 0
4869.99988556, D, 8, 13, D, 2, PD, user, 0.173553719008, 2
9500.0, D, 8, 14, D, 2, PD, user, 0.134615384615, 2
11210.0000381, D, 8, 15, D, 1, PD, user, 0.0, 1
7140.0001049, D, 8, 16, D, 2, PD, user, 0.112903225806, 2
5679.99982834, D, 8, 17, D, 0, PD, user, 0.0, 0
6369.99988556, D, 8, 18, D, 2, PD, user, 0.173553719008, 2
5259.99999046, D, 8, 19, D, 3, PD, user, 0.130434782609, 3
5470.00002861, D, 8, 20, D, 1, PD, user, 0.0804597701149, 1
8840.00015259, D, 8, 21, D, 3, PD, user, 0.166666666667, 3
5349.99990463, D, 8, 22, D, 0, PD, user, 0.0, 0
8690.00005722, C, 8, 23, D, 0, PD, user, 0.0, 1
2890.0001049, D, 8, 24, C, 3, PD, user, 0.2, 3
7189.9998188, D, 8, 25, D, 1, PD, user, 0.0, 1
8960.00003815, D, 8, 26, D, 1, PD, user, 0.0, 1
4690.00005722, D, 8, 27, D, 2, PD, user, 0.0804597701149, 2
2210.00003815, D, 8, 28, D, 1, PD, user, 0.0, 1
2550.00019073, D, 8, 29, D, 0, PD, user, 0.0, 0
6230.00001907, D, 8, 30, D, 2, PD, user, 0.122807017544, 2
5950.00004768, D, 8, 31, D, 1, PD, user, 0.0, 1
6980.00001907, D, 8, 32, D, 1, PD, user, 0.148936170213, 1
3650.00009537, D, 8, 33, D, 0, PD, user, 0.0, 0
4379.99987602, D, 8, 34, D, 2, PD, user, 0.318181818182, 2
4440.00005722, D, 8, 35, D, 1, PD, user, 0.10447761194, 1
3980.00001907, D, 8, 36, D, 0, PD, user, 0.0, 0
1830.00016212, C, 8, 37, D, 3, PD, user, 0.324894514768, 4
5550.00019073, D, 8, 38, C, 3, PD, user, 0.0909090909091, 3
4340.00015259, D, 8, 39, D, 1, PD, user, 0.0, 1
3360.00013351, D, 8, 40, D, 2, PD, user, 0.148936170213, 2
5230.00001907, D, 8, 41, D, 2, PD, user, 0.259259259259, 2
3309.99994278, D, 8, 42, D, 2, PD, user, 0.0, 2
3250.0, D, 8, 43, D, 1, PD, user, 0.0, 1
2819.99993324, D, 8, 44, D, 0, PD, user, 0.0, 0
3560.0001812, D, 8, 45, D, 0, PD, user, 0.0, 0
4970.00002861, D, 8, 46, D, 0, PD, user, 0.0, 0
1880.00011444, C, 8, 47, D, 2, PD, user, 0.289940828402, 3
4579.99992371, D, 8, 48, C, 1, PD, user, 0.0, 1
6960.00003815, D, 8, 49, D, 1, PD, user, 0.0721649484536, 1
9430.00006676, D, 8, 50, D, 1, PD, user, 0.0909090909091, 1
8590.00015259, D, 8, 51, D, 0, PD, user, 0.0, 0
2869.99988556, D, 8, 52, D, 2, PD, user, 0.212121212121, 2
4389.99986649, D, 8, 53, D, 1, PD, user, 0.0654205607477, 1
6090.00015259, D, 8, 54, D, 2, PD, user, 0.134615384615, 2
7930.00006676, D, 8, 55, D, 1, PD, user, 0.10447761194, 1
4250.0, D, 8, 56, D, 0, PD, user, 0.0, 0
4259.99999046, D, 8, 57, D, 4, PD, user, 0.295774647887, 4
4670.00007629, D, 8, 58, D, 1, PD, user, 0.0, 1
10990.0000095, D, 129, 1, first, 2, PD, first, 0.112903225806, 2
3200.00004768, D, 129, 2, D, 1, PD, user, 0.0, 1
14939.9998188, D, 129, 3, D, 2, PD, user, 0.0654205607477, 2
3849.99990463, D, 129, 4, D, 2, PD, user, 0.148936170213, 2
3750.0, D, 129, 5, D, 2, PD, user, 0.122807017544, 2
9920.00007629, D, 129, 6, D, 1, PD, user, 0.0909090909091, 1
3650.00009537, D, 129, 7, D, 0, PD, user, 0.0, 0
2960.00003815, D, 129, 8, D, 1, PD, user, 0.0, 1
3709.99979973, D, 129, 9, D, 2, PD, user, 0.0510948905109, 2
6039.99996185, D, 129, 10, D, 0, PD, user, 0.0, 0
8180.00006676, D, 129, 11, D, 0, PD, user, 0.0, 0
4670.00007629, D, 129, 12, D, 0, PD, user, 0.0, 0
18799.9999523, D, 129, 13, D, 1, PD, user, 0.189189189189, 1
12599.9999046, D, 129, 14, D, 1, PD, user, 0.0721649484536, 1
5799.99995232, D, 129, 15, D, 2, PD, user, 0.0, 2
4860.00013351, D, 129, 16, D, 2, PD, user, 0.173553719008, 2
2460.00003815, D, 129, 17, D, 1, PD, user, 0.122807017544, 1
12519.9999809, D, 129, 18, D, 1, PD, user, 0.0804597701149, 1
3720.00002861, D, 129, 19, D, 2, PD, user, 0.0625, 2
4809.99994278, D, 129, 20, D, 1, PD, user, 0.0654205607477, 1
5379.99987602, D, 129, 21, D, 3, PD, user, 0.130434782609, 3
3869.99988556, D, 129, 22, D, 1, PD, user, 0.122807017544, 1
8740.00000954, D, 129, 23, D, 2, PD, user, 0.0445859872611, 2
1869.99988556, D, 129, 24, D, 3, PD, user, 0.259259259259, 3
4070.00017166, D, 129, 25, D, 2, PD, user, 0.0909090909091, 2
2160.00008583, D, 129, 26, D, 2, PD, user, 0.112903225806, 2
3009.99999046, D, 129, 27, D, 2, PD, user, 0.0445859872611, 2
2920.00007629, D, 129, 28, D, 1, PD, user, 0.0, 1
4649.99985695, D, 129, 29, D, 0, PD, user, 0.0, 0
5000.0, D, 129, 30, D, 2, PD, user, 0.0804597701149, 2
3799.99995232, D, 129, 31, D, 1, PD, user, 0.0, 1
3319.99993324, D, 129, 32, D, 2, PD, user, 0.173553719008, 2
13650.0000954, D, 129, 33, D, 0, PD, user, 0.0, 0
10210.0000381, D, 129, 34, D, 0, PD, user, 0.0, 0
3130.00011444, D, 129, 35, D, 0, PD, user, 0.0, 0
5639.99986649, D, 129, 36, D, 0, PD, user, 0.0, 0
5089.99991417, D, 129, 37, D, 5, PD, user, 0.452736318408, 5
4009.99999046, D, 129, 38, D, 3, PD, user, 0.0654205607477, 3
5919.99983788, D, 129, 39, D, 2, PD, user, 0.0, 2
3069.99993324, D, 129, 40, D, 1, PD, user, 0.0909090909091, 1
4150.00009537, D, 129, 41, D, 1, PD, user, 0.166666666667, 1
10470.0000286, D, 129, 42, D, 3, PD, user, 0.0598290598291, 3
6759.99999046, D, 129, 43, D, 1, PD, user, 0.0, 1
11109.9998951, D, 129, 44, D, 0, PD, user, 0.0, 0
4539.99996185, D, 129, 45, D, 0, PD, user, 0.0, 0
4180.00006676, D, 129, 46, D, 0, PD, user, 0.0, 0
6159.99984741, D, 129, 47, D, 1, PD, user, 0.0972222222222, 1
3019.99998093, D, 129, 48, D, 1, PD, user, 0.0, 1
4450.00004768, D, 129, 49, D, 0, PD, user, 0.0, 0
2820.00017166, D, 129, 50, D, 0, PD, user, 0.0, 0
7450.00004768, D, 129, 51, D, 0, PD, user, 0.0, 0
9400.00009537, D, 129, 52, D, 0, PD, user, 0.0, 0
3360.00013351, D, 129, 53, D, 1, PD, user, 0.0804597701149, 1
3320.00017166, D, 129, 54, D, 1, PD, user, 0.0804597701149, 1
1879.99987602, D, 129, 55, D, 0, PD, user, 0.0, 0
6609.9998951, D, 129, 56, D, 0, PD, user, 0.0, 0
3160.00008583, D, 129, 57, D, 2, PD, user, 0.0909090909091, 2
4259.99999046, D, 129, 58, D, 1, PD, user, 0.0, 1
5009.99999046, D, 26, 1, first, 0, PD, first, 0.0, 0
3019.99998093, D, 26, 2, D, 1, PD, user, 0.189189189189, 1
4240.00000954, D, 26, 3, D, 4, PD, user, 0.333333333333, 4
5420.00007629, D, 26, 4, D, 0, PD, user, 0.0, 0
3149.99985695, D, 26, 5, D, 2, PD, user, 0.112903225806, 2
3160.00008583, D, 26, 6, D, 2, PD, user, 0.166666666667, 2
4339.99991417, D, 26, 7, D, 2, PD, user, 0.122807017544, 2
3240.00000954, D, 26, 8, D, 2, PD, user, 0.10447761194, 2
3380.00011444, D, 26, 9, D, 3, PD, user, 0.0909090909091, 3
3400.00009537, D, 26, 10, D, 1, PD, user, 0.0, 1
2829.99992371, D, 26, 11, D, 0, PD, user, 0.0, 0
1829.99992371, D, 26, 12, D, 1, PD, user, 0.189189189189, 1
4560.0001812, D, 26, 13, D, 0, PD, user, 0.0, 0
3320.00017166, D, 26, 14, D, 2, PD, user, 0.0, 2
15630.0001144, D, 26, 15, D, 2, PD, user, 0.0551181102362, 2
2089.99991417, D, 26, 16, D, 2, PD, user, 0.230769230769, 2
4039.99996185, D, 26, 17, D, 2, PD, user, 0.189189189189, 2
3539.99996185, D, 26, 18, D, 0, PD, user, 0.0, 0
4259.99999046, D, 26, 19, D, 4, PD, user, 0.234449760766, 4
9140.0001049, D, 26, 20, D, 2, PD, user, 0.148936170213, 2
20740.0000095, D, 26, 21, D, 2, PD, user, 0.0445859872611, 2
4210.00003815, D, 26, 22, D, 2, PD, user, 0.134615384615, 2
8569.99993324, D, 26, 23, D, 3, PD, user, 0.122807017544, 3
3349.99990463, D, 26, 24, D, 3, PD, user, 0.27374301676, 3
14710.0000381, D, 26, 25, D, 2, PD, user, 0.173553719008, 2
6240.00000954, D, 26, 26, D, 2, PD, user, 0.166666666667, 2
3109.9998951, D, 26, 27, D, 2, PD, user, 0.0972222222222, 2
2220.00002861, D, 26, 28, D, 2, PD, user, 0.112903225806, 2
2750.0, D, 26, 29, D, 1, PD, user, 0.189189189189, 1
2369.99988556, D, 26, 30, D, 1, PD, user, 0.0, 1
9990.00000954, D, 26, 31, D, 2, PD, user, 0.0, 2
2369.99988556, D, 26, 32, D, 3, PD, user, 0.189189189189, 3
3660.00008583, D, 26, 33, D, 0, PD, user, 0.0, 0
4909.99984741, D, 26, 34, D, 1, PD, user, 0.0, 1
3770.00021935, D, 26, 35, D, 0, PD, user, 0.0, 0
2690.00005722, D, 26, 36, D, 2, PD, user, 0.0, 2
5450.00004768, D, 26, 37, D, 3, PD, user, 0.27374301676, 3
3170.00007629, D, 26, 38, D, 1, PD, user, 0.0, 1
2730.00001907, D, 26, 39, D, 2, PD, user, 0.0598290598291, 2
2369.99988556, D, 26, 40, D, 1, PD, user, 0.0, 1
2449.99980927, D, 26, 41, D, 0, PD, user, 0.0, 0
2670.00007629, D, 26, 42, D, 2, PD, user, 0.0853658536585, 2
7339.99991417, D, 26, 43, D, 2, PD, user, 0.0, 2
3720.00002861, D, 26, 44, D, 0, PD, user, 0.0, 0
4400.00009537, D, 26, 45, D, 1, PD, user, 0.189189189189, 1
2030.00020981, D, 26, 46, D, 2, PD, user, 0.166666666667, 2
6670.00007629, D, 26, 47, D, 1, PD, user, 0.0654205607477, 1
2220.00002861, D, 26, 48, D, 2, PD, user, 0.0, 2
2269.99998093, D, 26, 49, D, 1, PD, user, 0.0, 1
3089.99991417, D, 26, 50, D, 1, PD, user, 0.10447761194, 1
6480.00001907, D, 26, 51, D, 1, PD, user, 0.0, 1
1819.99993324, D, 26, 52, D, 2, PD, user, 0.0, 2
2730.00001907, D, 26, 53, D, 1, PD, user, 0.0804597701149, 1
1819.99993324, D, 26, 54, D, 1, PD, user, 0.148936170213, 1
2719.99979019, D, 26, 55, D, 2, PD, user, 0.166666666667, 2
22829.9999237, D, 26, 56, D, 1, PD, user, 0.10447761194, 1
2070.00017166, D, 26, 57, D, 2, PD, user, 0.0598290598291, 2
1869.99988556, D, 26, 58, D, 1, PD, user, 0.173553719008, 1
8369.99988556, D, 167, 1, first, 1, PD, first, 0.160305343511, 1
3470.00002861, D, 167, 2, D, 2, PD, user, 0.318181818182, 2
3559.99994278, C, 167, 3, D, 3, PD, user, 0.352517985612, 4
4729.99978065, D, 167, 4, C, 1, PD, user, 0.166666666667, 1
2069.99993324, D, 167, 5, D, 2, PD, user, 0.0760869565217, 2
2540.00020027, D, 167, 6, D, 4, PD, user, 0.295774647887, 4
2710.00003815, D, 167, 7, D, 2, PD, user, 0.0853658536585, 2
2690.00005722, D, 167, 8, D, 1, PD, user, 0.0598290598291, 1
2279.99997139, D, 167, 9, D, 2, PD, user, 0.0853658536585, 2
2690.00005722, D, 167, 10, D, 2, PD, user, 0.0972222222222, 2
4129.99987602, D, 167, 11, D, 1, PD, user, 0.134615384615, 1
2410.00008583, D, 167, 12, D, 2, PD, user, 0.237288135593, 2
3289.99996185, D, 167, 13, D, 0, PD, user, 0.0, 0
2360.00013351, D, 167, 14, D, 2, PD, user, 0.0, 2
2259.99999046, D, 167, 15, D, 2, PD, user, 0.0598290598291, 2
2660.00008583, D, 167, 16, D, 1, PD, user, 0.0721649484536, 1
2259.99999046, D, 167, 17, D, 3, PD, user, 0.212121212121, 3
2690.00005722, D, 167, 18, D, 0, PD, user, 0.0, 0
1980.00001907, C, 167, 19, D, 2, PD, user, 0.202898550725, 3
5079.99992371, D, 167, 20, C, 1, PD, user, 0.0804597701149, 1
2650.00009537, D, 167, 21, D, 2, PD, user, 0.0445859872611, 2
2140.0001049, D, 167, 22, D, 2, PD, user, 0.0972222222222, 2
2430.00006676, D, 167, 23, D, 3, PD, user, 0.116022099448, 3
3300.00019073, D, 167, 24, D, 2, PD, user, 0.225806451613, 2
1840.00015259, D, 167, 25, D, 3, PD, user, 0.202898550725, 3
2109.9998951, D, 167, 26, D, 3, PD, user, 0.189189189189, 3
2510.00022888, D, 167, 27, D, 2, PD, user, 0.0909090909091, 2
2410.00008583, D, 167, 28, D, 2, PD, user, 0.0972222222222, 2
2050.00019073, D, 167, 29, D, 2, PD, user, 0.21875, 2
2009.99999046, D, 167, 30, D, 2, PD, user, 0.0, 2
2370.00012398, D, 167, 31, D, 2, PD, user, 0.0, 2
1890.0001049, D, 167, 32, D, 2, PD, user, 0.0721649484536, 2
1670.00007629, D, 167, 33, D, 0, PD, user, 0.0, 0
2660.00008583, D, 167, 34, D, 1, PD, user, 0.0, 1
2809.99994278, D, 167, 35, D, 0, PD, user, 0.0, 0
3080.00016212, D, 167, 36, D, 2, PD, user, 0.0, 2
2440.00005722, D, 167, 37, D, 1, PD, user, 0.10447761194, 1
1139.99986649, D, 167, 38, D, 1, PD, user, 0.0, 1
2059.99994278, D, 167, 39, D, 2, PD, user, 0.0598290598291, 2
2569.99993324, D, 167, 40, D, 1, PD, user, 0.0, 1
1500.0, D, 167, 41, D, 0, PD, user, 0.0, 0
2400.00009537, D, 167, 42, D, 3, PD, user, 0.122807017544, 3
2390.0001049, D, 167, 43, D, 2, PD, user, 0.0, 2
2080.00016212, D, 167, 44, D, 0, PD, user, 0.0, 0
2129.99987602, D, 167, 45, D, 1, PD, user, 0.0804597701149, 1
2670.00007629, D, 167, 46, D, 3, PD, user, 0.225806451613, 3
1970.00002861, D, 167, 47, D, 2, PD, user, 0.148936170213, 2
2440.00005722, D, 167, 48, D, 1, PD, user, 0.0, 1
1650.00009537, D, 167, 49, D, 1, PD, user, 0.0, 1
1969.99979019, D, 167, 50, D, 1, PD, user, 0.0804597701149, 1
2400.00009537, C, 167, 51, D, 0, PD, user, 0.0, 1
3400.00009537, D, 167, 52, C, 2, PD, user, 0.0, 2
2639.99986649, D, 167, 53, D, 1, PD, user, 0.10447761194, 1
2930.00006676, D, 167, 54, D, 0, PD, user, 0.0, 0
3159.99984741, D, 167, 55, D, 3, PD, user, 0.225806451613, 3
2250.0, D, 167, 56, D, 1, PD, user, 0.0510948905109, 1
2839.99991417, D, 167, 57, D, 2, PD, user, 0.148936170213, 2
2220.00002861, D, 167, 58, D, 2, PD, user, 0.28, 2
5059.99994278, D, 131, 1, first, 3, PD, first, 0.364161849711, 3
3940.00005722, D, 131, 2, D, 4, PD, user, 0.488372093023, 4
3279.99997139, D, 131, 3, D, 5, PD, user, 0.525691699605, 5
6690.00005722, D, 131, 4, D, 2, PD, user, 0.308176100629, 2
4049.99995232, D, 131, 5, D, 3, PD, user, 0.291666666667, 3
4549.99995232, D, 131, 6, D, 4, PD, user, 0.340277777778, 4
4220.00002861, D, 131, 7, D, 3, PD, user, 0.202898550725, 3
4980.00001907, D, 131, 8, D, 2, PD, user, 0.10447761194, 2
5519.99998093, D, 131, 9, D, 1, PD, user, 0.0445859872611, 1
3759.99999046, D, 131, 10, D, 3, PD, user, 0.148936170213, 3
2710.00003815, D, 131, 11, D, 1, PD, user, 0.0804597701149, 1
3430.00006676, D, 131, 12, D, 2, PD, user, 0.202898550725, 2
3029.99997139, D, 131, 13, D, 1, PD, user, 0.0, 1
4950.00004768, D, 131, 14, D, 2, PD, user, 0.0, 2
3660.00008583, D, 131, 15, D, 2, PD, user, 0.112903225806, 2
3299.99995232, D, 131, 16, D, 1, PD, user, 0.148936170213, 1
3920.00007629, D, 131, 17, D, 3, PD, user, 0.198113207547, 3
5849.99990463, D, 131, 18, D, 1, PD, user, 0.0654205607477, 1
4430.00006676, D, 131, 19, D, 4, PD, user, 0.318181818182, 4
4440.00005722, D, 131, 20, D, 1, PD, user, 0.148936170213, 1
3820.00017166, D, 131, 21, D, 3, PD, user, 0.130434782609, 3
5710.00003815, D, 131, 22, D, 2, PD, user, 0.112903225806, 2
3440.00005722, D, 131, 23, D, 4, PD, user, 0.139072847682, 4
4029.99997139, D, 131, 24, D, 1, PD, user, 0.122807017544, 1
2580.00016212, D, 131, 25, D, 3, PD, user, 0.189189189189, 3
4990.00000954, D, 131, 26, D, 2, PD, user, 0.112903225806, 2
6179.99982834, D, 131, 27, D, 3, PD, user, 0.212121212121, 3
4399.99985695, D, 131, 28, D, 2, PD, user, 0.166666666667, 2
2959.99979973, D, 131, 29, D, 4, PD, user, 0.308176100629, 4
1730.00001907, D, 131, 30, D, 1, PD, user, 0.0, 1
2600.00014305, D, 131, 31, D, 1, PD, user, 0.0, 1
2389.99986649, D, 131, 32, D, 1, PD, user, 0.0, 1
1309.99994278, D, 131, 33, D, 1, PD, user, 0.0909090909091, 1
2790.00020027, D, 131, 34, D, 1, PD, user, 0.0, 1
5790.00020027, D, 131, 35, D, 1, PD, user, 0.0, 1
2009.99999046, D, 131, 36, D, 2, PD, user, 0.0, 2
2180.00006676, D, 131, 37, D, 1, PD, user, 0.0, 1
2950.00004768, D, 131, 38, D, 1, PD, user, 0.0654205607477, 1
2259.99999046, D, 131, 39, D, 2, PD, user, 0.134615384615, 2
1740.00000954, D, 131, 40, D, 1, PD, user, 0.0, 1
2339.99991417, D, 131, 41, D, 2, PD, user, 0.189189189189, 2
6980.00001907, D, 131, 42, D, 3, PD, user, 0.155555555556, 3
9860.00013351, D, 131, 43, D, 2, PD, user, 0.122807017544, 2
1769.99998093, D, 131, 44, D, 1, PD, user, 0.166666666667, 1
2079.99992371, D, 131, 45, D, 2, PD, user, 0.148936170213, 2
2740.00000954, D, 131, 46, D, 4, PD, user, 0.328859060403, 4
2670.00007629, D, 131, 47, D, 4, PD, user, 0.27374301676, 4
2959.99979973, D, 131, 48, D, 1, PD, user, 0.0, 1
2190.00005722, D, 131, 49, D, 3, PD, user, 0.0, 3
2509.99999046, D, 131, 50, D, 1, PD, user, 0.10447761194, 1
2750.0, D, 131, 51, D, 2, PD, user, 0.0598290598291, 2
1769.99998093, D, 131, 52, D, 3, PD, user, 0.0, 3
3109.9998951, D, 131, 53, D, 1, PD, user, 0.189189189189, 1
3670.00007629, D, 131, 54, D, 1, PD, user, 0.207920792079, 1
2579.99992371, D, 131, 55, D, 4, PD, user, 0.328859060403, 4
2439.9998188, D, 131, 56, D, 2, PD, user, 0.10447761194, 2
2579.99992371, D, 131, 57, D, 3, PD, user, 0.237288135593, 3
3209.99979973, D, 131, 58, D, 2, PD, user, 0.212121212121, 2
6430.00006676, C, 103, 1, first, 2, MCC, first, 0.282511210762, 3
2640.0001049, C, 103, 2, C, 2, MCC, user, 0.318181818182, 3
3009.99999046, D, 103, 3, C, 3, MCC, user, 0.411764705882, 3
3049.99995232, D, 103, 4, D, 4, MCC, user, 0.521276595745, 4
4879.99987602, C, 103, 5, D, 3, MCC, user, 0.426523297491, 4
8130.00011444, D, 103, 6, C, 5, MCC, user, 0.442379182156, 5
8600.00014305, D, 103, 7, D, 2, MCC, user, 0.241379310345, 2
6720.00002861, C, 103, 8, D, 1, MCC, user, 0.166666666667, 2
3879.99987602, D, 103, 9, C, 1, MCC, user, 0.112903225806, 1
3060.0001812, D, 103, 10, D, 3, MCC, user, 0.198113207547, 3
6329.99992371, D, 103, 11, D, 2, MCC, user, 0.0853658536585, 2
2650.00009537, D, 103, 12, D, 1, MCC, user, 0.122807017544, 1
1980.00001907, D, 103, 13, D, 1, MCC, user, 0.0, 1
6650.00009537, D, 103, 14, D, 0, MCC, user, 0.0, 0
3600.00014305, D, 103, 15, D, 2, MCC, user, 0.0972222222222, 2
2329.99992371, D, 103, 16, D, 1, MCC, user, 0.148936170213, 1
3119.99988556, D, 103, 17, D, 3, MCC, user, 0.179487179487, 3
2269.99998093, D, 103, 18, D, 1, MCC, user, 0.0654205607477, 1
7529.99997139, D, 103, 19, D, 2, MCC, user, 0.179487179487, 2
3090.00015259, D, 103, 20, D, 0, MCC, user, 0.0, 0
2410.00008583, D, 103, 21, D, 3, MCC, user, 0.148936170213, 3
2829.99992371, D, 103, 22, D, 1, MCC, user, 0.0721649484536, 1
3039.99996185, D, 103, 23, D, 2, MCC, user, 0.0445859872611, 2
2529.99997139, D, 103, 24, D, 0, MCC, user, 0.0, 0
2170.00007629, D, 103, 25, D, 2, MCC, user, 0.112903225806, 2
6470.00002861, D, 103, 26, D, 1, MCC, user, 0.0, 1
1950.00004768, D, 103, 27, D, 3, MCC, user, 0.2, 3
1900.00009537, D, 103, 28, D, 0, MCC, user, 0.0, 0
2329.99992371, D, 103, 29, D, 4, MCC, user, 0.259259259259, 4
2240.00000954, D, 103, 30, D, 2, MCC, user, 0.0, 2
2220.00002861, D, 103, 31, D, 1, MCC, user, 0.0, 1
4670.00007629, D, 103, 32, D, 0, MCC, user, 0.0, 0
1870.00012398, D, 103, 33, D, 1, MCC, user, 0.0654205607477, 1
2619.99988556, D, 103, 34, D, 0, MCC, user, 0.0, 0
3899.99985695, D, 103, 35, D, 1, MCC, user, 0.0, 1
2269.99998093, D, 103, 36, D, 0, MCC, user, 0.0, 0
2420.00007629, D, 103, 37, D, 1, MCC, user, 0.0, 1
2980.00001907, D, 103, 38, D, 1, MCC, user, 0.0804597701149, 1
2190.00005722, D, 103, 39, D, 1, MCC, user, 0.0804597701149, 1
2160.00008583, D, 103, 40, D, 0, MCC, user, 0.0, 0
2710.00003815, D, 103, 41, D, 3, MCC, user, 0.244186046512, 3
3340.00015259, D, 103, 42, D, 4, MCC, user, 0.234449760766, 4
3440.00005722, D, 103, 43, D, 2, MCC, user, 0.148936170213, 2
2529.99997139, D, 103, 44, D, 2, MCC, user, 0.189189189189, 2
4119.99988556, D, 103, 45, D, 1, MCC, user, 0.0654205607477, 1
2109.9998951, D, 103, 46, D, 2, MCC, user, 0.28, 2
2400.00009537, D, 103, 47, D, 4, MCC, user, 0.285714285714, 4
3579.99992371, D, 103, 48, D, 0, MCC, user, 0.0, 0
3829.99992371, D, 103, 49, D, 2, MCC, user, 0.0, 2
3279.99997139, D, 103, 50, D, 0, MCC, user, 0.0, 0
2590.00015259, D, 103, 51, D, 1, MCC, user, 0.0721649484536, 1
1809.99994278, D, 103, 52, D, 1, MCC, user, 0.0, 1
2119.99988556, D, 103, 53, D, 0, MCC, user, 0.0, 0
2859.9998951, D, 103, 54, D, 2, MCC, user, 0.202898550725, 2
2610.00013351, D, 103, 55, D, 2, MCC, user, 0.28, 2
4289.99996185, D, 103, 56, D, 1, MCC, user, 0.0551181102362, 1
3009.99999046, D, 103, 57, D, 2, MCC, user, 0.207920792079, 2
3089.99991417, D, 103, 58, D, 2, MCC, user, 0.0972222222222, 2
5110.00013351, D, 23, 1, first, 2, MCC, first, 0.207920792079, 2
2320.00017166, D, 23, 2, D, 3, MCC, user, 0.227642276423, 3
2069.99993324, D, 23, 3, D, 2, MCC, user, 0.326424870466, 2
3019.99998093, C, 23, 4, D, 2, MCC, user, 0.392523364486, 3
5269.99998093, C, 23, 5, C, 3, MCC, user, 0.411764705882, 4
4029.99997139, C, 23, 6, C, 2, MCC, user, 0.267515923567, 3
5000.0, D, 23, 7, C, 2, MCC, user, 0.28, 2
2829.99992371, D, 23, 9, D, 1, MCC, auto, 0.10447761194, 1
3970.00002861, C, 23, 10, D, 2, MCC, user, 0.237288135593, 3
2740.00000954, C, 23, 11, C, 0, MCC, user, 0.0, 1
9900.00009537, D, 23, 12, C, 0, MCC, user, 0.0, 0
17850.0001431, D, 23, 13, D, 1, MCC, user, 0.0, 1
1220.00002861, C, 23, 15, D, 1, MCC, auto, 0.0804597701149, 2
8189.9998188, D, 23, 16, C, 1, MCC, user, 0.166666666667, 1
29430.0000668, D, 23, 17, D, 2, MCC, user, 0.10447761194, 2
17539.9999619, D, 23, 18, D, 1, MCC, user, 0.10447761194, 1
4900.00009537, D, 23, 20, D, 0, MCC, auto, 0.0, 0
2520.00021935, D, 23, 22, D, 1, MCC, auto, 0.122807017544, 1
13240.0000095, D, 23, 23, D, 2, MCC, user, 0.0598290598291, 2
10359.9998951, D, 23, 24, D, 0, MCC, user, 0.0, 0
4789.99996185, D, 23, 25, D, 1, MCC, user, 0.0804597701149, 1
1740.00000954, D, 23, 26, D, 0, MCC, user, 0.0, 0
13029.9999714, C, 23, 27, D, 2, MCC, user, 0.225806451613, 3
25500.0, D, 23, 28, C, 0, MCC, user, 0.0, 0
27960.0000381, C, 23, 29, D, 2, MCC, user, 0.179487179487, 3
1649.99985695, C, 23, 30, C, 0, MCC, user, 0.0, 1
18519.9999809, C, 23, 31, C, 0, MCC, user, 0.0, 1
3019.99998093, D, 23, 32, C, 0, MCC, user, 0.0, 0
18580.0001621, D, 23, 34, D, 0, MCC, auto, 0.0, 0
20339.9999142, D, 23, 35, D, 1, MCC, user, 0.0, 1
10220.0000286, D, 23, 36, D, 0, MCC, user, 0.0, 0
6820.00017166, D, 23, 37, D, 1, MCC, user, 0.0, 1
13179.9998283, D, 23, 38, D, 1, MCC, user, 0.148936170213, 1
3430.00006676, D, 23, 39, D, 1, MCC, user, 0.10447761194, 1
8080.00016212, D, 23, 40, D, 0, MCC, user, 0.0, 0
29920.0000763, C, 23, 41, D, 2, MCC, user, 0.230769230769, 3
3769.99998093, C, 23, 42, C, 2, MCC, user, 0.189189189189, 3
10509.9999905, C, 23, 43, C, 1, MCC, user, 0.122807017544, 2
6019.99998093, D, 23, 44, C, 2, MCC, user, 0.173553719008, 2
3299.99995232, D, 23, 45, D, 1, MCC, user, 0.0721649484536, 1
5720.00002861, D, 23, 46, D, 1, MCC, user, 0.166666666667, 1
2619.99988556, C, 23, 47, D, 2, MCC, user, 0.230769230769, 3
3210.00003815, D, 23, 48, C, 0, MCC, user, 0.0, 0
4480.00001907, D, 23, 49, D, 2, MCC, user, 0.0, 2
5379.99987602, D, 23, 50, D, 0, MCC, user, 0.0, 0
5720.00002861, D, 23, 51, D, 1, MCC, user, 0.0909090909091, 1
3029.99997139, D, 23, 52, D, 1, MCC, user, 0.0, 1
2620.00012398, D, 23, 53, D, 0, MCC, user, 0.0, 0
3190.00005722, C, 23, 54, D, 1, MCC, user, 0.202898550725, 2
