round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 10 -11381.9999695 16623 user
49 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 5 -10454.6999931 2468 user
49 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 9 -6216.79997444 6261 user
49 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 19 -10390.4001713 2883 user
49 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 15 -8281.59999847 4361 user
49 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 14 -25.1998901367 12596 user
49 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 14 -9300.0998497 3880 user
49 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 10 -11435.7001781 1827 user
49 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 10 -8341.59994125 4723 user
49 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -9312.29996681 4116 user
49 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 5 -7314.19992447 5512 user
49 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 20 -11361.000061 1647 user
50 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 14 6414.20006752 6381 user
50 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 9 1545.59993744 1499 user
50 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 14 2575.50001144 2543 user
50 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 10 7833.80007744 7799 user
50 usuario14 D ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 9 4529.70004082 4504 user
50 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] D 4 4023.3001709 3994 user
50 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 2015.30003548 1987 user
50 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 6370.00012398 6338 user
50 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 14 2646.50011063 2618 user
50 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 9 1648.3001709 1622 user
50 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 14 2767.40002632 2736 user
50 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 10 2317.80004501 2295 user
50 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 10 1573.10009003 1542 user
50 usuario9 C ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 10 2657.50002861 2623 user
50 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] C 10 3946.8998909 3917 user
50 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 20 1137.00008392 1110 user
