round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario2 C ['usuario3', 'usuario6', 'usuario14', 'usuario15'] D 5 -22513.9000416 6602 user
49 usuario11 C ['usuario6', 'usuario8', 'usuario9', 'usuario14'] C 5 -8223.79994392 1359 user
49 usuario8 D ['usuario5', 'usuario16', 'usuario7', 'usuario11'] C 14 -7201.69997215 2256 user
49 usuario16 D ['usuario15', 'usuario14', 'usuario1', 'usuario8'] D 9 -6190.70005417 2624 user
49 usuario10 D ['usuario14', 'usuario9', 'usuario3', 'usuario1'] D 9 -7210.50000191 2666 user
49 usuario9 D ['usuario11', 'usuario7', 'usuario12', 'usuario10'] D 19 -8210.09993553 482 user
49 usuario7 C ['usuario8', 'usuario1', 'usuario13', 'usuario9'] D 5 -21.399974823 8209 user
49 usuario1 D ['usuario16', 'usuario10', 'usuario4', 'usuario7'] C 9 -5138.50021362 3190 user
49 usuario3 D ['usuario10', 'usuario12', 'usuario2', 'usuario4'] D 14 -6178.20000648 2768 user
49 usuario12 C ['usuario9', 'usuario13', 'usuario6', 'usuario3'] D 5 -3105.70001602 6083 user
49 usuario13 C ['usuario7', 'usuario4', 'usuario5', 'usuario12'] C 10 -7198.10009003 1188 user
49 usuario4 D ['usuario1', 'usuario3', 'usuario15', 'usuario13'] C 9 -7207.99994469 1545 user
50 usuario2 D ['usuario3', 'usuario6', 'usuario14', 'usuario15'] D 14 2689.70012665 2666 user
50 usuario6 C ['usuario12', 'usuario5', 'usuario11', 'usuario2'] D 5 3446.79999352 3426 user
50 usuario5 D ['usuario13', 'usuario15', 'usuario8', 'usuario6'] C 14 1614.70007896 1593 user
50 usuario15 D ['usuario4', 'usuario2', 'usuario16', 'usuario5'] D 9 1402.89998055 1379 user
50 usuario14 C ['usuario2', 'usuario11', 'usuario10', 'usuario16'] C 10 2102.40006447 2076 user
50 usuario11 C ['usuario6', 'usuario8', 'usuario9', 'usuario14'] C 10 1002.89988518 976 user
50 usuario8 D ['usuario5', 'usuario16', 'usuario7', 'usuario11'] C 14 2490.20004272 2464 user
50 usuario16 C ['usuario15', 'usuario14', 'usuario1', 'usuario8'] D 5 6463.70005608 6412 user
50 usuario10 D ['usuario14', 'usuario9', 'usuario3', 'usuario1'] D 9 1564.49985504 1539 user
50 usuario9 D ['usuario11', 'usuario7', 'usuario12', 'usuario10'] D 9 1022.00007439 999 user
50 usuario7 D ['usuario8', 'usuario1', 'usuario13', 'usuario9'] D 9 23093.3001041 23066 user
50 usuario1 D ['usuario16', 'usuario10', 'usuario4', 'usuario7'] D 9 3544.90017891 3519 user
50 usuario3 D ['usuario10', 'usuario12', 'usuario2', 'usuario4'] D 4 3091.50004387 3069 user
50 usuario12 D ['usuario9', 'usuario13', 'usuario6', 'usuario3'] D 14 3183.30001831 3159 user
50 usuario13 C ['usuario7', 'usuario4', 'usuario5', 'usuario12'] D 0 691.200017929 670 user
50 usuario4 D ['usuario1', 'usuario3', 'usuario15', 'usuario13'] C 9 1648.09989929 1628 user
