,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,s2,s1
4846,105,4.246718464815065,-1.3615621502207091,0.29541394574242863,0.5390240229639132,0.782267122054767,0.3642578181886321,0.22643055007175486,0.09541927660283774,3.6107860637066795,-1.1377770567032954,0.5851607287537723,0.5673566307043101,0.7790504602656211,0.5064440761873076,0.20163427581726626,0.1004241845257933,2.9870673228892914,-1.5839640032436504,0.6687249933707075,0.5456632280509842,0.6498099988451073,0.38401540980645454,0.11368169450552046,0.09544528900995862,3.1616342538571356,-1.1749102816228587,0.34422126505002426,0.5380904087660278,0.6091456784983825,0.4186641054137203,0.11603326749337367,0.09719304104158959,2.8257027642001527,-1.2306538167527412,0.3650662863210526,0.5049255899897108,0.673906425365009,0.2919138378671191,0.22231996195770065,0.09279724144687748,3.622195771321253,-0.8495807474728665,0.5333792196482949,0.5235367083142731,0.6867122411024676,0.3768264173147725,0.2305967041429332,0.10179753300848357,3.0843646454818288,-1.104123414504903,0.617389942654919,0.5185108904105866,-456.0,-58
4904,20,3.982300337009867,0.006094006071311485,1.8192022471880667,0.46153175775575506,0.5932260465141731,0.17095447911899453,0.28434023560755584,0.08812974918342498,4.376038210825076,0.19900387968347924,0.5520343305605092,0.4491590938114288,0.5586667770215281,0.17350215971158792,0.29141942653736075,0.08756300850427635,4.1466979131908,-0.06796306628841729,0.5731984038167824,0.5249092606268678,0.6220182755054994,0.14225712540123786,0.25793777714055377,0.08690867740398145,4.92741228111644,-0.12936161261002074,0.508546419441659,0.518164959288842,0.516726645207326,0.19650009935178245,0.3137063577582717,0.08877495411379073,3.8813831926599764,-0.07032177644961365,0.5943232043047263,0.5194128386193582,0.5471859634008228,0.17548765910201125,0.2872539128151348,0.08855531139832301,4.21538361417415,-0.17021640853884587,0.5607943862343376,0.5255769086356364,0.5258602005442011,0.2151442563408399,0.29000716126454557,0.09163748639677936,3.749692258074492,-0.2851560078334209,0.5834999366192338,0.5254187087001405,527.0,-4
4962,84,5.083365333454476,-0.9240331041928169,0.3285867664882142,0.5292301923955745,0.8584615952393985,0.22849390637837855,0.28993811329711455,0.08604168994525878,4.952727753020014,-0.7024078976833463,0.5749084917871019,0.5908888704279059,0.7731929099881696,0.2422849092597615,0.29952267204278993,0.08801432047787575,4.552677907032133,-0.7633308140723661,0.6040312634388615,0.5814436459786333,0.5882510368207442,0.3052477797560528,0.15539281816830722,0.09138015137252772,3.2330813104089993,-0.8336145320057841,0.43186658385625964,0.483331163019004,0.7874599525515842,0.31507518078942015,0.2783609266558909,0.09026522459521116,3.9193205442217165,-0.9877484591603047,0.6354330481293589,0.5660436111532806,1.0176599307643748,0.5214404716634631,0.39433167792197543,0.10788495826176789,3.227053369228123,-1.6904151587955731,1.1678472321921887,0.5664938261720287,0.7377268869395044,0.27525510633562045,0.24855878513782473,0.09082078046185,3.9753582905868994,-0.7924697991617399,0.5525468038152406,0.5529723417496587,-468.0,-58
5020,126,6.2191036628792515,-0.07971740821942078,0.7272261141007154,0.5026951797410812,0.6283926412531757,0.14895488216342048,0.2562591493311153,0.08724542374430405,4.881717474070313,-0.22652908622703885,0.49860567538579553,0.5312085140529215,0.6853901892617322,0.11606190022907335,0.2253958064275962,0.08526548337395035,5.837732698153551,-0.12220519519422154,0.4595319228812628,0.5600004371616784,0.670934158398353,0.11317824948759739,0.2286300098406118,0.08524459313753144,5.806226779330953,-0.14914878402647516,0.45920729559230317,0.5020046621353446,0.7128829760105079,0.09865314827801908,0.22430488490978892,0.08472925100678981,6.347379107790701,-0.030715149497153742,0.4480239035700501,0.5178683149164142,0.7031706226183928,0.14028660189777173,0.2547024727886666,0.08591652839700353,5.310593163907432,-0.3157026047212188,0.4980738293612357,0.5424398002543412,0.7535630104645455,0.16593427661939628,0.2472012158269145,0.08617776479593181,5.174476170208125,0.35735088397349213,0.49459510835897824,0.42787465199266167,456.0,-14
5078,48,5.204890547410175,-0.5320859701183386,0.980229991744438,0.5258766805586821,0.7195363577336525,0.17617251822753513,0.27268839705295445,0.08748865124461083,5.033907878093045,-0.4058927147303756,0.5303183719763411,0.5802400192673052,0.8521283859040552,0.18291252739625605,0.2683915169358176,0.08475351012717666,5.383368032099897,-0.5619571621029005,0.5291644021993519,0.5864428523156934,0.5992638853095179,0.1681344674334262,0.26438208876016167,0.08916207140206513,4.439740695120396,-0.2551405112195391,0.5254550422093778,0.522136148915809,0.7567475755243023,0.20703971427924947,0.27736303528673834,0.08878795211618618,4.708953403888777,-0.6449110369990445,0.5570391076024362,0.5612273569307384,0.6174393364164662,0.16221130013359036,0.24918583527385563,0.08553155101483682,4.542733125799297,-0.3434135894799931,0.5028462042610596,0.5072437459779312,0.834699658076704,0.2595293781129256,0.286880572425717,0.08877438158291966,4.5692526728425245,-0.7656524619286519,0.575917143560853,0.5885353077585389,-128.0,-50
5136,122,4.275226755419269,-0.2777129900813334,0.6564893300990196,0.49317197825651304,0.4901670080896772,0.2082318835528639,0.30273248693538785,0.08735295338500135,3.553067141233358,0.07941597547172942,0.6101620089101588,0.49402852108287665,0.522118004850939,0.1881647662226854,0.2595430120860714,0.08666998222568581,3.8674043056538174,-0.11395024034061434,0.5478286625141895,0.4588625418772862,0.4746659574040262,0.15729166457079086,0.18688860909888358,0.07951337025539995,4.200799014128881,-0.2237701556731729,0.41319892065724245,0.5116951374904647,0.7018221021108342,0.2570963274659393,0.22056779939211793,0.0920484978814179,4.009578724251957,-0.7772113208735921,0.5109767110605458,0.549477894444371,0.6960292795641871,0.1847235805782633,0.27975841220056724,0.0885829049483672,4.797381422268207,-0.4355379691143662,0.5449314248407117,0.5767438571010008,0.5731966280906071,0.1955808950875735,0.20873792177362147,0.08605080597795284,4.103090788501853,-0.39602495995171855,0.4689426495148393,0.5356350183895556,167.0,-32
5194,38,5.849405226780706,-0.5196149789631496,0.8244521315993659,0.4430537631825213,0.7801192602902202,0.1433044123020116,0.22364480651882931,0.08751991547937331,5.693459604868454,-0.39351319973623683,0.4599518315131475,0.5436062060007276,0.769398367306007,0.13697713950602972,0.24255602129501144,0.08758681997600154,5.699587041697686,-0.3063480844323021,0.4809428837653862,0.5645070395717915,0.8290500471695854,0.23117922047930722,0.2831610085540814,0.08649036243833544,4.771064611202051,-0.7018997576619063,0.566354814457391,0.5807559075640487,0.8627644151221996,0.25088217217721814,0.2881694350672791,0.08640721304721238,4.699052056244027,-0.7784394904012806,0.5792438661187734,0.5911811512698115,0.7036013128073977,0.2333180920854884,0.290518552539561,0.09175131226245656,4.205436084716104,-0.6808910437963009,0.5830450465789437,0.5293844451580765,0.8340184811610574,0.32096399934094627,0.3528025943350791,0.09228488500095934,4.016370149430251,-0.9687966273523501,0.697682991002263,0.5799875870858813,-560.0,-56
5252,150,3.160797537554056,0.3830611631461768,0.5824168161517278,0.5257330016131951,0.7180074731608207,0.2699370899120623,0.29040217058595813,0.08912882929143524,3.9638385910255365,0.8436708776252908,0.6140320017071847,0.4550103034709038,0.7913464756035559,0.3415993973955105,0.2513180673574783,0.09184004835741305,3.7024365677802855,1.132006182632715,0.6239812903438158,0.43326027224858316,0.3966923358744364,0.26812093269954584,0.14662146656267921,0.08471234857815436,2.932408805460851,-0.34467185501155634,0.43131381641030525,0.5897402061815659,0.44991203443875977,0.2196906533783523,0.27703494689040087,0.08660109803219505,3.3755287782668186,-0.07247197168274598,0.5963860522412237,0.515606409117388,0.5378469317366431,0.3209782499594779,0.29256269178530375,0.09642414615893213,2.943402030569668,0.7412720558075769,0.757119296549143,0.4846040628223447,0.7015445631225407,0.4281199945562387,0.21328071224769693,0.10008265136938727,2.947767902202038,1.3129584515987816,0.6224519381478395,0.4785714292969226,719.0,32
5310,10,4.431149738929818,-0.3786749989635979,1.372297404129456,0.5798746026325156,0.579008536760053,0.15665706144878933,0.23190578571818285,0.08474508986714406,4.595136550619124,-0.23279838012061266,0.4880443692959377,0.5173534384306868,0.6835008469540684,0.1501401610944495,0.24729048342592125,0.0860963664197903,5.099182822004196,-0.2599391531253278,0.503815789317186,0.5690232526344952,0.6397320639068139,0.17561023487204266,0.28108745362505116,0.08772374087990184,4.580197790880484,-0.2959534037786464,0.5477164935923787,0.5613721085333051,0.6111996283508858,0.19838431154594657,0.3102421581560345,0.08755882684227802,4.200554464933156,-0.33133356062083114,0.5941751832572301,0.5529041337032695,0.6182347594043037,0.2007755144583892,0.3116221558383617,0.086727283020289,4.191512639179289,-0.3449007825023369,0.601643580899726,0.5642136529438225,0.5805774562193753,0.23043213973011745,0.3496889283685453,0.09033261379228923,3.7258311326450317,-0.3435885144146752,0.6412341682498489,0.5585045943697734,-452.0,-30
5368,87,3.547564850790965,-0.3811210332173196,1.0173874688422706,0.5027347708188782,0.6172538875683996,0.14657578738843152,0.25475962083185866,0.08424107293191707,4.92298654378902,-0.2379650846709789,0.5040302807710091,0.5467895373137867,0.5179204595926411,0.23466511724171493,0.3720639449317969,0.08783807655572279,3.3449102958836723,-0.24729251214410713,0.713976842607146,0.5332751310924786,0.5231907320055291,0.23633974058182552,0.29540532910483125,0.08531669677694752,3.5028362397008745,-0.40786736475202123,0.627385028349797,0.5519640956726011,0.5879688887684441,0.44554325820042123,0.2987507298108917,0.09586942253358295,2.4622452456405153,-1.0588595709922246,1.0181384804615112,0.550079017408719,0.5267066078073104,0.2019621801526772,0.2482940384709399,0.08421846056031368,3.8087227741231877,-0.3246906569892423,0.5469559714426265,0.5284583740706389,0.5733081625701765,0.30285355400069036,0.30241670165577544,0.09169387614574666,3.261992838415018,-0.6490184177489681,0.6763151402593249,0.5550878003882249,-392.0,-34
5426,133,4.192995239967512,0.04973527133653119,1.156198251239261,0.4840476545328778,0.5376387496796786,0.17011812834448833,0.25831826197206564,0.08871319776505579,4.238947365744208,0.15240747346096956,0.526501806848862,0.4987199152196721,0.5407944628526004,0.1705906108670512,0.2790116935074071,0.08644155059444743,4.217495924812926,0.06458938448948047,0.543901560488416,0.48803669513406417,0.5159107278187284,0.22500467927639398,0.37885545895164924,0.09024943743662771,3.503987742437554,-0.2106608282576417,0.7063573551844226,0.5167978634942155,0.5277154061677829,0.18945652464788,0.3041969122516555,0.08817855755976362,3.964729235784768,-0.08506543722876013,0.5893930462679717,0.5337025351089154,0.529612399123802,0.1613845860485126,0.2646477813864589,0.08574964058394854,4.282353205501,0.04062974498186437,0.5379159546228335,0.5127710822454946,0.6052154654853189,0.15062463469003354,0.25196698529004974,0.0888841054011456,4.822880033977057,0.09230343373903246,0.4941356097577515,0.49996456168198183,291.0,4
5484,139,5.908978759414657,0.8290374668819461,0.45240573612877444,0.43909599336669686,0.8079192941852824,0.24849995849762815,0.2598576767637333,0.08934833677219098,4.4795903712231215,0.7871409224690977,0.5593149298413617,0.42520626818404605,0.677375449200512,0.20115600944808398,0.2138043090811234,0.08960704778178563,4.420075216893947,0.5523026297519719,0.46772711375277853,0.48887825023360165,0.7745410402598244,0.22127954685742268,0.2805648639302014,0.08808321232501706,4.721767995461177,0.6907761148439715,0.5578287185120836,0.4330005423754446,0.7815733389447657,0.19326647326738394,0.25841097858912826,0.08731654762735239,4.942439075518931,0.5840783920276277,0.5204571539825997,0.4362506443093357,0.8549782360889373,0.2429351308167091,0.24995245441542496,0.08544969502578763,4.761284856747907,0.784701616899606,0.5310316364519294,0.4054775187928234,0.7025608673652761,0.23876958428577252,0.2199201621300505,0.09206612850129246,4.155939008765206,0.6691323424919843,0.4848869692532384,0.4651072924767501,1287.0,58
5542,78,5.430919477066831,-0.7694616081603554,0.632407699120251,0.467002845908595,0.8350194268220774,0.22991075331781893,0.26081854695285195,0.08757277602736212,4.745966333469099,-0.7017146599568607,0.5450825506168079,0.5782944356760207,0.8192091928708157,0.3056110186126626,0.3233161253851992,0.08979360145615577,4.124149453182279,-0.9686177266065951,0.6791586565822526,0.5825639532407397,0.7069749649271727,0.15400851059452447,0.18391886489891,0.08560319541431675,4.998991026036232,-0.34881812073553364,0.4086984514371764,0.43575495618518756,0.750788383095109,0.23252935833373933,0.26623528035518335,0.09010313801227307,4.361580468038135,-0.7062647359992977,0.5571558061009122,0.5509122402316056,0.8571511702343041,0.37878044504517144,0.273532033612502,0.09519769824193004,3.7946586126719875,-1.2233325605247833,0.6867667185308355,0.5791166126238012,0.8209586311231679,0.2965834130447539,0.29606166158082325,0.0917596987334901,4.136741253259927,-0.8652171761570958,0.6141594715154306,0.5745386223291052,-448.0,-58
5600,31,7.634226717683845,-1.0345095255613423,0.7015546144424538,0.6746893143674544,1.01459679362624,0.17346755515198906,0.2500688337983403,0.08561664992455424,6.143115525504593,-0.5276295652802329,0.4982152909398426,0.6152514590955938,0.9760961579865776,0.21557013283671733,0.2786629122728082,0.08656069903521715,5.546947999833157,-0.6703107534037056,0.5501998184373232,0.6152683605684679,0.8809363796674388,0.23053126519767686,0.277803133742293,0.08645586251992136,4.943106274934036,-0.6972200530296933,0.5554059117788851,0.5903245663538965,1.0411343640604982,0.2979079550425961,0.35849225671602025,0.08713308651845825,5.242091136641555,-0.9538339396025767,0.6752839947784395,0.6346411944395149,0.9898722498545932,0.2132864216047543,0.2764201027530226,0.08576376968126813,5.657106429707277,-0.6618324220085529,0.5467233770725094,0.6199022438142875,0.900386064219116,0.20561725737146486,0.25894109309826197,0.08748326992245961,5.283696649299628,-0.5786601505138965,0.5189907862884585,0.5917135350010221,-356.0,-58
5658,65,3.508202747540143,-0.3214448509540503,0.892260830784137,0.48650148095448953,0.4563076729028399,0.1991554769365389,0.26159845480410976,0.08565508035825123,3.6321163929129923,-0.07412124048541806,0.5673863020426143,0.5288682770382805,0.5790102370428853,0.1881738011605226,0.2392075178867099,0.08482704183195533,4.2476681692156975,-0.40132709441446046,0.5052719290289235,0.5290014381684465,0.4543800602899175,0.2571399505390398,0.30505299511636497,0.08711906249100337,2.9855063351483864,-0.2148690127335614,0.7079712654813018,0.5003899452025945,0.5163335282751897,0.32886050544930995,0.3539166360937566,0.08811142670910972,2.609662631142199,-0.5506293366842643,0.9277266330796181,0.5411178770180728,0.5213869616026302,0.3512452696713423,0.2674815181326261,0.09606990573444094,2.744088172847246,-0.7236346972813328,0.7184055527661345,0.5231702246612383,0.58790326532809,0.19777792366724903,0.26539026779417324,0.08942882248405275,4.087667291550791,-0.3847675943251679,0.5435673766455933,0.5142416561061678,143.0,-31
5715,136,5.069960506174763,-0.1275918925332408,0.6207269427824835,0.3995284215623731,0.7615277888427032,0.19452172497808748,0.21722563680730944,0.10299672588676644,4.679749718595027,-0.0744351574806374,0.431442228241378,0.49879973460049853,0.6344606119673097,0.18678570557632515,0.20723105823269225,0.09462758023027462,4.363268085978866,-0.1318295857382603,0.4282753984821793,0.48483585510247146,0.8043237899060296,0.20118014053512998,0.22635814012423391,0.0981097974133163,4.6924037055965,-0.34167226953949836,0.45579646936075996,0.5297245890813906,0.8011702898607745,0.27420579722497146,0.223013111661442,0.10829127741363419,4.049105345729729,-0.2798483791890406,0.43502448348438955,0.5237754279622678,0.7282507009757625,0.14737167631243403,0.20425496237621865,0.09144383769534314,5.291173938422078,0.04325423734312918,0.41907038559300647,0.400959147805168,0.5052874544528173,0.2850786507699951,0.3644485519467445,0.09559597017167155,3.0274494914795955,-0.3440211842491154,0.7604513462808018,0.49804788762401586,60.0,-15
5744,85,3.281690709296588,-0.6300266305700727,1.3356180517905263,0.49985450786945346,0.5831827577900494,0.277293497378715,0.39561845803003687,0.0983301705262876,3.2413936384415365,-0.5951517215703317,0.7934523984226273,0.5054468421037097,0.729792071202133,0.19202196147846612,0.2445953038654736,0.0879068872814684,4.753192722450067,-0.5610106537293824,0.5053137875276671,0.546398339336364,0.8163710719608837,0.315991989716786,0.29508002425980573,0.08933606533161957,4.0978162531254245,-0.996704734090362,0.6535611379033406,0.5836498194894868,0.797258503513534,0.28100868891915043,0.32397743846125326,0.09079044954380684,4.172908777675776,-0.8558423374333157,0.6470098405974588,0.5644688215995363,0.8415967355254449,0.32079090566236584,0.32200336532368196,0.0894512329946694,3.963757912795783,-1.0474346614445356,0.705562267817051,0.5817551651386293,0.4948497293449778,0.3014842803516288,0.3873095482999966,0.09075944693130103,2.7885850081248553,0.21607452946789776,0.8374561794201022,0.48789515670608674,-117.0,-46
5802,97,3.6059988093377666,-0.6109508183449266,1.235326066349198,0.49490876779677667,0.6638162317742213,0.18187327100859202,0.27352032842935614,0.08425894148906128,4.742566024129103,-0.43198711209897583,0.5422947879750113,0.573552319118412,0.9501756759579698,0.31412180252644584,0.32938658392470876,0.08930373629179011,4.587267848641474,-0.974645295667418,0.6701773533421488,0.6100345928155759,0.5094218026607038,0.22335617585868722,0.364389057178422,0.09081378444149213,3.5337211546595397,-0.1911096413705018,0.684685762682822,0.5100161848295279,0.59901855713087,0.31136185484025986,0.34702203256268666,0.09210630843373228,3.185536331785236,-0.738473096245501,0.806800113691518,0.5501891947916119,0.5928356707132847,0.3099653618393537,0.3530496673798871,0.09584490866541566,3.0864138009271627,-0.707778341848186,0.8098821322957732,0.5341718580664445,0.995964294705511,0.3726502331716126,0.39552275367606654,0.0904375579948519,4.522932696935551,-1.0665316983005637,0.7517584643943481,0.6150244375486219,-216.0,-46
5860,153,4.998495094303924,-0.5341826813565734,0.5390516792780593,0.36393721390016676,0.7281345216253587,0.1761346389114395,0.2486920013571737,0.08698470841024745,4.829156634928228,-0.48099909110839595,0.507737900354068,0.5058765760084585,0.970690606084779,0.3615023667274698,0.4068169644420172,0.08711569448664028,4.338784559647828,-1.1807904745626694,0.8187385035768863,0.6138413857902716,0.7254029933247979,0.29924145900392324,0.24932401469808416,0.09405374435267834,3.7017483221773553,-0.9061568024544197,0.5843302385087611,0.5403327882165363,0.5940078278277598,0.17953187697175563,0.21687930607891712,0.08828778580483211,4.164975837138486,-0.34518599632183833,0.4769175972288745,0.47092928053006916,0.5644764698062151,0.26123085124965956,0.1714049383003318,0.09213697807220556,3.5066262103384,-0.6609632117764903,0.4420782641507496,0.4578152489754158,0.6275170115786605,0.18420143006164005,0.1781679946192007,0.08503525009637415,4.260321916734226,-0.36804462165065316,0.4056035812721252,0.4033487198674331,-356.0,-56
5918,102,5.2758129883861296,-0.3597502404126907,0.781263912894085,0.5708189096991002,0.6671542932683324,0.18508164977958383,0.27364125559223357,0.08703268805978882,4.665950280748243,-0.4217098199901102,0.5362737163881406,0.5663038169531965,0.5359068050862044,0.18067322477631043,0.23799945209696194,0.085353180698886,4.109728620762008,-0.2718380381514158,0.5054707726906066,0.5207788780119115,0.628830409293109,0.14758991900348464,0.2524808292617411,0.0858789158941171,4.962316442486546,-0.2195746115560838,0.4968477009500766,0.5216317029336899,0.7086839374979634,0.17043895362772424,0.26436424690979066,0.08826636108331495,4.960369257839652,-0.4039389847289979,0.5332154478168943,0.5716366540441324,0.770727819216598,0.17050030022170934,0.26563089330355305,0.08718441256825477,5.192366849471736,-0.41318016844747907,0.5311714272053583,0.5932149945207227,0.582243361437199,0.1375655693709428,0.2411982311454245,0.08733506086057845,4.957190795100559,-0.09336273946213475,0.47445695871773447,0.5221271189435515,-376.0,-36
5976,46,5.157067148074741,-0.08668996019468189,1.0462451126220704,0.45882465804277484,0.5881405068006235,0.15516452236826403,0.2597564332118663,0.08674565232169158,4.743062626788002,0.22601225554285445,0.5086755154202749,0.4882580918097714,0.6539983332327253,0.13086995492134051,0.22919933408659884,0.08760673625702836,5.235081080673668,-0.057200057382879366,0.46901887825590594,0.48093306216675236,0.6683325981823767,0.14309739408476832,0.2409481857615726,0.08436794082456937,5.157752474810039,-0.3000770912653687,0.4819370369238868,0.5233113375075887,0.6453506338069614,0.17153223598039982,0.25011595331905023,0.08877969405443421,4.708619506740333,-0.35304263689889603,0.506281213182957,0.5195409705751182,0.5595662353706502,0.16915466439905819,0.28792613116959637,0.08824112512640238,4.289505506847543,-0.12405228400736007,0.55192328168031,0.4878665409708402,0.5770282573408868,0.14984260086013562,0.25061768951657964,0.08781391415952192,4.70368300396235,-0.07347261376610387,0.49837922301762905,0.48997071211389814,-161.0,-17
6033,123,4.970112394639458,0.3410550530187034,0.9288088157554948,0.4938070471316372,0.642817818670142,0.14754490243207666,0.24577792331573908,0.08712449507530727,5.03047730559984,0.22236098837378762,0.49765152741816565,0.4786900084785383,0.6309669770974735,0.15872040283950722,0.21696483343327547,0.08742812345076208,4.711960787351866,0.33137584465771414,0.4635359639506955,0.4971128563136643,0.9567587688289084,0.22914438244355953,0.30046104381068134,0.08460325940686829,5.436710999324648,0.755452642531179,0.5846914496824198,0.3753194415652708,0.5735888436397609,0.1852277913493012,0.2867918145935589,0.08707246236572923,4.206421153366501,0.3163108939195639,0.5650181411885036,0.45924811522830605,0.5623401001885717,0.15329102372372105,0.24696073910832167,0.08787801920941495,4.492321376699947,0.1242394109681556,0.5062472063251436,0.5139217154907366,0.6033902209772379,0.1810599127455551,0.2673274193366038,0.08986116875752065,4.389159808537483,0.24694041596767516,0.528515290828801,0.4701375667784032,1007.0,38
6091,57,6.4417854778538,-0.6740413489042076,0.5130228685080561,0.5395602543617337,0.710647298505175,0.15322276174694377,0.22415054198046078,0.08500825583852682,5.175860040811406,-0.39201915609024934,0.4648505087426493,0.49561435253161773,0.8168370860423855,0.2027201644798204,0.2556968455583467,0.0874672402264411,4.967054275556478,-0.5711957280992027,0.5185139350369468,0.5720469271581927,0.8309943165978929,0.1501682181720309,0.23292275071468418,0.08382181237299513,5.754602306946013,-0.4352982580808983,0.47674888659113873,0.5639950157595534,1.0644210353785042,0.22962464100783597,0.2932599192361194,0.08635062996563747,5.68107462611892,-0.6824506509793871,0.5646014134369923,0.6222865580400628,0.905205611925548,0.22178742319302247,0.2913665133939923,0.08775254613107514,5.301342883310375,-0.6949246483442031,0.5649099558353472,0.6129440780014029,0.8207197638923786,0.3194287332372745,0.30107541330124693,0.08984507395841342,3.9776446871637927,-0.9311335544955964,0.6314387263636937,0.5714287803839562,-636.0,-57
6148,58,4.36976302381112,0.0050206930774631345,0.935612570629849,0.5135506699573277,0.5808101984571598,0.14887022003322592,0.22198853394064777,0.08718018732722152,4.718083860969719,0.21221401296832443,0.4612813282650845,0.4995861275208216,0.5540323034092369,0.15856145337298946,0.2720845992862242,0.08574014550289888,4.368358031706298,-0.031475904499623134,0.5321152852068226,0.48437044819341357,0.5871310806342545,0.1542021011090774,0.2562871706278826,0.08799853629698946,4.608807090395805,-0.11249244771624428,0.5088178435489772,0.48729015644339513,0.5694619436370972,0.16276438188793377,0.2737208418772801,0.08603810806776013,4.385959125769382,-0.13693458109053433,0.5351002920385854,0.5050850608294634,0.5492827498692209,0.1922202470726217,0.30170084553531656,0.08601323011073171,4.089501977819361,-0.2267142731569749,0.5823861831742546,0.5706312159519904,0.827163917020993,0.2014461378089434,0.24993695341800334,0.08924388897390187,5.038321027072443,0.5772386553646165,0.509161019287291,0.42485380363714154,432.0,2
6206,100,3.6433870740353798,-0.33529050232561547,1.1060169341352681,0.46355897938006,0.5208887375767708,0.20908219551234997,0.36748956211693673,0.08937394461702652,3.6475314392670937,0.0968805733142491,0.6615446253902606,0.47467261875291095,0.5933707197337256,0.25743875548925244,0.3011171718382679,0.08958934011852052,3.613126910426675,-0.6125110696629397,0.6412788349359482,0.5530288242671014,0.6910822975390666,0.25356517826115854,0.23787282944787294,0.09014114817275919,4.023070889645038,-0.7466043093747069,0.5395933068608765,0.5353048142911364,0.501948748066432,0.18716565720565642,0.2544988063766881,0.08560688165499324,3.8654376764988805,-0.18100888127738712,0.5372301822871606,0.5233733916580612,0.5447489882101566,0.17836739978964447,0.2875287319416867,0.08860917494811024,4.168145685997013,-0.25295019917924105,0.5579265940656958,0.5006768912538758,0.8646320971893103,0.386313066886755,0.32349372414667643,0.09568638979733894,3.8096966111196595,-1.1376928010125569,0.719708762179744,0.5794755633437597,-209.0,-34
6264,107,6.648624836902815,-0.2939497873167698,0.44068183436608155,0.4734251278042395,0.8034527602912188,0.09532275990312117,0.222676235498686,0.08751632247655175,6.890780162887602,-0.14243577001405786,0.4484416765660657,0.5432913114435077,0.7291820791405578,0.11655995124045761,0.23156191400609918,0.0875073103349617,5.98509386077634,-0.1388310341347298,0.4554027152961923,0.5290894697175447,0.7311791969217115,0.1267968419600667,0.2268978675492797,0.08478687640291473,5.823938888647846,-0.27847844798109395,0.4595825241132424,0.5596301470693936,0.9348130302227163,0.14542247412114548,0.24741194848370596,0.08568606027641754,6.227988655772335,-0.42347761473045414,0.47999183750565055,0.5902551113011265,0.7693492393685009,0.1945087032908767,0.2490963453002011,0.08776888510798851,4.852584407078552,-0.5748600954492035,0.512206495646427,0.5549197620764262,0.7550857559739581,0.29914914134420584,0.24571422982829827,0.09304932627126698,3.8940704141996405,-0.8064224706036732,0.547390259462875,0.5565592370144727,-296.0,-46
6320,120,3.5698362656997027,-0.46552691318399086,0.9705241227068706,0.4781226278107734,0.6860204259133559,0.23411282718990195,0.31192571864808905,0.08860108842621246,4.153420831877941,0.5891421844310493,0.6182638892087114,0.4181272457580055,0.7569761089107405,0.25136824657422324,0.288536311274967,0.08947971544971696,4.345136302820468,-0.7636719332968158,0.5871051151190181,0.5659180695260265,0.9479001779306813,0.34387123511404993,0.37121572678499754,0.0906086841534874,4.46721616532687,-1.0964757344560745,0.7513742200206444,0.6145993957013393,0.6922898159962948,0.19252927088326816,0.24480166401125086,0.0877721888901853,4.533718432558476,-0.529435997485345,0.5063432643447089,0.503820685140201,0.7186128452733505,0.34671158871804575,0.23702729617145527,0.09321580573892953,3.507508875129307,-1.0964723941521886,0.610416924442257,0.5514252058425821,0.9506165389093587,0.49226653931719533,0.31716197869480606,0.09593776464787226,3.720459121709131,-1.4756088753955297,0.8305791095342825,0.5912794836933823,15.0,-40
6378,67,3.9907232997101665,-0.5621595338438167,1.1334869953774709,0.51362463508521,0.7536790999855837,0.1874361086089748,0.26641603515487194,0.08793422591835007,4.836169191542929,-0.5464616496206872,0.529710846342591,0.5395670566430016,0.7101205372918793,0.184866466214309,0.2348286764094444,0.08821692285421699,4.789156633320423,-0.5232671105071317,0.4926511764522127,0.5361738239864583,0.48269287447105674,0.24293585139487756,0.33606357181496416,0.09226423470415239,3.213983714223451,-0.17665584687501076,0.7179408100129357,0.48174340473400096,0.5523561780604451,0.2894309696476877,0.3987819726154607,0.09138612208894498,2.995887963783079,-0.4677970645175021,0.8663893163047894,0.5284113032791095,0.5895823933860549,0.23948933158013885,0.28684493848108866,0.0847538652157786,3.8287720774541456,-0.5673518338906619,0.6037714459767093,0.5683666744045243,0.9225961190926705,0.3099996611836688,0.34000962578562693,0.08956634077132332,4.610812067177591,-0.9044595542284204,0.6509334951450001,0.6038903517425138,-88.0,-46
