,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,a_st60,v_st60,t_st60,z_st60,a60,v60,t60,z60,s1
4901,113,4.3325333745303105,-0.469103513861297,0.8940365244755221,0.517832185424635,0.6048065616520548,0.17460975750538857,0.27759079706863193,0.08853665273429129,4.434127134234728,-0.29203894537295166,0.5462404504047575,0.5476218944937722,0.7043426801690181,0.21386659455067467,0.23326369854060194,0.09161632893135598,4.405266429445472,-0.5818960263797555,0.4992091526184625,0.5202766010618913,0.6158832625283484,0.16235305956121332,0.26865647031271594,0.08691295150942999,4.655191294468598,-0.2679612330556779,0.5274269547018303,0.5483057369534147,0.6441243772886772,0.27320516815138746,0.37682071662677014,0.08964657275249371,3.669855115842958,-0.6689842942271306,0.7487276921041672,0.5709376576440944,0.5994981768087471,0.2414149217416926,0.3070981705284332,0.0897113931928071,3.742594110552646,-0.5609070013223575,0.6211640683062751,0.5446102574224384,0.5200808244716261,0.20358968274093278,0.240428465966524,0.08778140225155616,3.816565120362001,-0.30215667873270313,0.5227989740093558,0.5185925215059942,0,0,0,0,0,0,0,0,-43
4960,45,6.639898574033507,-0.6044096977455414,0.6370882921073304,0.5017349246122016,0.8059500866657175,0.14915078868498322,0.24538725856301238,0.08695025516459508,5.7483431087222865,-0.4186823991151713,0.4837268620173601,0.5594299074058617,0.877839128079818,0.22397047548710874,0.27780490834720495,0.08733707189253902,5.114987016069043,-0.6979397596342461,0.5568830636084324,0.6021556995993833,0.8031745551620231,0.1925258965226942,0.2645687824678657,0.08698166158779125,5.031447821052207,-0.5831111394050349,0.5249173958992916,0.568144726190255,0.8167302019901233,0.1966624116542388,0.2656678343177093,0.08672412032433073,5.0982803767843565,-0.5874322194074101,0.5315230247396726,0.5754320372540931,0.7058859390686923,0.1992816246646164,0.259467620502122,0.08766994420191868,4.5110148318701215,-0.5762664186763101,0.5353919395055353,0.526034091235943,0.7580919447631406,0.1871099674953893,0.23697758443795985,0.08839817112538673,4.814113324504535,-0.5119172899508491,0.4914748155669326,0.5393589543207842,0,0,0,0,0,0,0,0,-59
5019,93,4.629962584943773,-0.4548983087351081,1.3904471511571113,0.3051859738413774,0.6499360488512578,0.13201211945744884,0.24616883800321307,0.08665872548118841,5.205712904379081,-0.19677405572148607,0.48424356243578887,0.5141036171555203,0.6840742067165682,0.18661314363209178,0.24358608890288488,0.08821311102753358,4.57982936317766,-0.5324698249741722,0.49822482250580985,0.51877604652511,0.7080929383130976,0.22457528817175026,0.2849936723182541,0.09253150197465619,4.2658238368452555,-0.6332987884731037,0.5882654501946195,0.52169326416647,0.9929615645371761,0.51352576540097,0.37183646505960233,0.10267306025086795,3.4177791824911887,-1.6392681555216961,1.0572080425710408,0.5776267803961675,0.9928175040532566,0.44108214574381754,0.4525748012982764,0.10667252172433249,3.5030740791851547,-1.3935517757111258,1.050384823632003,0.5665825662623439,0.7441741767485142,0.249526973361315,0.2536048669803968,0.09067374292060318,4.253788620847492,-0.7249963378611943,0.5479815543941164,0.5529093649132429,0,0,0,0,0,0,0,0,-56
5079,8,5.351290780887329,-0.5596482708232219,1.4812341799169384,0.5444670329458389,0.7795866464192401,0.1307846628789004,0.2365089524488284,0.08544810016173778,5.917511097793551,-0.2938342634750326,0.4704492073488624,0.57340111516433,0.7194818313731891,0.14608027655401476,0.24921707172377067,0.08661706742939626,5.311374960595915,-0.3259779429706178,0.4994680211700778,0.5502578564223687,1.0198292118192833,0.25768144771873214,0.31718373809450895,0.08466898129565548,5.289681281655564,-0.7928293769669585,0.6106899625488148,0.6244418748288693,0.7192359223824328,0.16652095469600928,0.2595530241199535,0.08673959879888922,4.9611147023567455,-0.38252315771178286,0.5146477399117445,0.5624104368149258,0.6702463913026466,0.2332562144463524,0.36388988082510215,0.0863658545418335,4.128040638613832,-0.5749766670174021,0.6729503209247034,0.5816789559390585,0.9340143006062506,0.26448250906468257,0.31927819394681195,0.08511815714446089,5.000485456533322,-0.8539460840255518,0.6319876549218736,0.6202660295089598,0,0,0,0,0,0,0,0,-52
5139,64,3.7707674406903333,-0.21846529516891836,1.437320904784105,0.5306965569836806,0.6449721427593581,0.14304040422476347,0.24656656685001313,0.08754763636631016,4.945291386165735,-0.1477419019051093,0.4961478962768217,0.5379109044476135,0.5349922571154113,0.1930965240286827,0.3060381143930839,0.0848818435260395,3.9694009647496786,-0.3398658772219845,0.6022989656452817,0.5480358615252269,0.5761496751316237,0.23594339752137194,0.39312603684863084,0.0889589156647924,3.7072918164961464,-0.4198400048925941,0.7129938054808671,0.5636262603274997,0.5158559759241328,0.20719941733698655,0.32991188867967614,0.0886116139894463,3.6587557038031235,-0.18454878874439806,0.6403887383100119,0.5107449299784935,0.5051131399658471,0.154969800640215,0.23960660119346638,0.0820498059848207,4.365204184762538,-0.116500941914852,0.4901587228483612,0.4926560521137476,0.5144427809392322,0.21703915929476988,0.3841456697350704,0.08757694015134306,3.5329231009167796,-0.0762573101005763,0.6823016239437538,0.5218862416205745,0,0,0,0,0,0,0,0,-20
5199,26,5.568353044123286,-0.5412796512124779,0.7991145631352243,0.48276630547646354,0.7999807418805625,0.18824362038926812,0.257560594333928,0.08819577341575095,5.075577547684511,-0.5602116329147617,0.5152609212020508,0.5672234925794828,0.7728238423745248,0.16342129361008462,0.23686280368670384,0.08422920835778606,5.2640589952309575,-0.4707324320275319,0.4850007636693936,0.5502543599064781,0.6901435394995713,0.14888964505384764,0.24216933050013573,0.08580028016110827,5.182315429908281,-0.3204148074950761,0.48541424633056257,0.539972375247758,0.7650596793567078,0.23563062227451737,0.26894743722308045,0.08993646858548099,4.458864007426022,-0.7274178347474708,0.559720029837239,0.5660144470456776,0.7220185960892668,0.22073006646397106,0.2646771211655068,0.08859943760631048,4.4373018862670675,-0.6502917024228222,0.5492625925385103,0.5434824479824588,0.7709551022780311,0.24193588448363684,0.28210108503356635,0.08798929971220247,4.404508209063963,-0.7439219607636822,0.5678091242651963,0.5626084128063178,0,0,0,0,0,0,0,0,-56
5259,83,3.9769625782512152,-0.5083012397185069,1.040388206615834,0.5304564085856863,0.6597235171338023,0.23558373170108338,0.31128619927850304,0.08882116100160177,4.11868421881076,-0.554224003536422,0.6159301978993048,0.5749733702175222,0.5322803020571879,0.2407209046986016,0.3694007852775957,0.09023848906846182,3.441886152118753,-0.3753191936493256,0.7259581531726872,0.5248088697349883,0.6501572768782063,0.21435456932122485,0.30951373402169213,0.0872494380923366,4.166109029009805,-0.5154728487338014,0.6063055468277434,0.5640874819265987,0.6133653020431667,0.24713269556245235,0.2928438326704988,0.08700648422906013,3.8128522372095692,-0.597148020163931,0.6270463178065226,0.5655790945673888,0.5770912702339903,0.17379664833903097,0.20909459108711853,0.08482415598361391,4.328709338416065,-0.34054990968372806,0.466228980967054,0.4982624287497604,0.6085235671587104,0.2080709625848319,0.28237361581369835,0.08863479154906201,4.110402419086862,-0.48591598550445475,0.573612207074924,0.5509540136896168,0,0,0,0,0,0,0,0,-42
5319,88,4.236193037505486,-0.33742037815366543,1.040975671507656,0.5392381238918964,0.6658506007819918,0.16817978647856455,0.26783880450376285,0.08619240518209693,4.808355370563262,-0.28873773184647716,0.5334077295475671,0.5681557686543349,0.5707327592692473,0.16029130889458426,0.2671754968325459,0.08470204885103078,4.516780824992872,-0.1552113199691845,0.5280430204689494,0.5333035990357199,0.5975362292784537,0.20114380654883837,0.3100900294695537,0.0863078279594741,4.237741800149733,-0.3512974968046951,0.5940159947664091,0.5752829601617175,0.5578670228364154,0.18821723683731753,0.2759404753515678,0.08695491910067518,4.156699305869221,-0.3026718181242374,0.5571899639505542,0.5408947775255196,0.5831044162605459,0.2265598801098796,0.36536142299396146,0.08907984341111971,3.8025565148993663,-0.39284896208317177,0.6730536148462314,0.5589758033096445,0.6239096031363937,0.2845393747068423,0.39268141849781457,0.09101329547717153,3.4528340824446704,-0.690627922760696,0.784724005194372,0.5613847364431072,0,0,0,0,0,0,0,0,-32
5379,82,4.3870366717859,-0.955578174941265,0.8733739529212221,0.5904863634914377,0.82106886583072,0.23300524290659225,0.2924495301240563,0.08632925917745625,4.757744721973014,-0.7323299853833772,0.5728355761959012,0.5874001625507246,1.0006492103201454,0.3898749487654663,0.43671235783863566,0.08949582009502993,4.496572092312926,-1.2042436792265467,0.8434806201243193,0.6212754045090371,0.8942402647830735,0.47490257695201077,0.31870980417468814,0.09815932814535616,3.4373132200149263,-1.5435813283933537,0.9131830588223109,0.576606561532112,0.6200394652728473,0.24430378261478433,0.3021026121925565,0.0889806500969556,3.9079777948100705,-0.5858258280095888,0.6216398951026596,0.5710355384602628,0.870158806306168,0.30462375695424027,0.33315504788477585,0.08870143679468473,4.319827884042788,-0.9623565378703763,0.6857368879231446,0.5918113063899713,0.6026992188579706,0.23733425671886985,0.3185191803279759,0.08440321953622305,3.8581031732785442,-0.58663033665245,0.6424294496565928,0.5779859589459924,0,0,0,0,0,0,0,0,-56
5439,132,2.9123683635891937,-0.02537030245329165,1.0104464095104595,0.47022188547025395,0.5610010850780898,0.15969699859283354,0.2690206188103961,0.08664134139295629,4.432552003372578,-0.06891838498786719,0.5338970088073577,0.5322471856630333,0.4719967423750057,0.23998388745476557,0.2742540759593345,0.08855344838564536,3.151164468477374,-0.21782810165494443,0.6321751884708023,0.511632790759143,0.4219768909124753,0.42650891055168805,0.23619002376689943,0.09556686171726612,2.077523026358409,-0.5825296062196662,0.975997514868787,0.4870029833086817,0.33393019482036046,0.5579921971892771,0.1825531868270071,0.09693134934162038,1.5834907169159604,-0.2599201663064948,1.354442227780936,0.4417502148655056,0.4605792379136964,0.21220444320622642,0.2648009227623527,0.08431238379695799,3.4357931102053088,0.22341865367187203,0.5748273121680776,0.4707784669384419,0.449174403171319,0.239296986752674,0.296136073596806,0.08869162834836392,3.11551240394659,0.0006048837805523048,0.6728221036439893,0.5582717653861728,0,0,0,0,0,0,0,0,-6
5499,67,4.154491807090995,-0.5599148156166032,0.9775040136314888,0.5110117529111384,0.7840330970423329,0.23199831632234227,0.2909861597596358,0.08931712349072957,4.507319717070987,-0.698540813513511,0.5802873242657587,0.559275834764777,0.5431722270304101,0.17165546164435935,0.28514639011992643,0.08549080807657863,4.140879426294667,-0.14697944870026622,0.5565792861966026,0.5012900458894736,0.7450789800361984,0.20683961207726143,0.28126426158660306,0.08882172393023945,4.6432104664288625,-0.6259642878699194,0.5521873983336615,0.5509948351407795,0.7159739375857215,0.38522419998282664,0.48893400122179737,0.09028939442699141,3.1098853680528635,-0.9252719120683317,1.0922076458670726,0.5873165287622736,0.8094075670555942,0.34870759693534825,0.2918468194128536,0.09178841357147222,3.902201043683857,-1.0671896406831547,0.670352350016579,0.5824367777675677,0.6017027800644599,0.2060555608605466,0.2839381898562055,0.09060900232175692,4.1339561318888585,-0.43928645221852314,0.5703045290709332,0.5299544653315078,0,0,0,0,0,0,0,0,-47
5558,2,4.508265323389819,-0.196154737227584,0.8482109991691423,0.48517116264963844,0.6013140106766501,0.14808632554571427,0.26085476359644694,0.08538517099967793,4.725747557115563,-0.1511818812960055,0.5166381324231148,0.5342146353956404,0.598990236822223,0.20603056355963872,0.2644261357939954,0.08640088233522186,4.159054541189104,-0.4554849489955077,0.5465267721786021,0.5387970106227552,0.4899076301571558,0.18062496720437268,0.23285694274697058,0.08470451967314988,3.917429767895457,-0.11736953648130026,0.5097113684918609,0.4642931423913844,0.5197887459649602,0.16503409967607374,0.2565228917438063,0.08509045420382673,4.300668689725634,-0.1717516242656861,0.5172602629885928,0.5402833926417849,0.5419830629188389,0.1685132432815231,0.26349222457602106,0.08613837264502576,4.162863572371392,-0.037951711106471255,0.5308408384855405,0.4975998002489195,0.5843058858012702,0.14313637758562836,0.24756740300585536,0.08766589442026694,4.7497370695967085,-0.11662603543357918,0.4940587375723777,0.493358402851466,0,0,0,0,0,0,0,0,-26
5618,158,4.532078277610878,0.09556740430249698,1.2537173134338373,0.44877995369466694,0.6063915364537706,0.16266320905601087,0.2498658522464288,0.08458092412173304,4.619175098982031,-0.2787335753793859,0.5101106972893421,0.5696413700850775,0.9921503860998437,0.17077774444206018,0.2522677193270698,0.08639720999557589,6.037860878958196,0.526903859857162,0.49822725179736155,0.39441873061528115,0.5918195518478387,0.14915366749881862,0.2579504946078425,0.08749432021834534,4.628127797395568,0.049667632286947254,0.5160396253643933,0.49519958050527046,0.5229133155327318,0.19441723772487504,0.311184160018075,0.0891954289068831,3.8226528533179893,-0.02244590162706016,0.6001995111775948,0.4776371430257234,0.5016329022443717,0.20306262359826532,0.33233671404445125,0.08947471563239019,3.6751386989047115,-0.04124621408093346,0.639596336100064,0.49184349640728003,0.6353662715567011,0.1760382541287622,0.28096145999729794,0.08711073611424927,4.56807169633673,0.3071932168260006,0.5469456010749378,0.43666835529525744,0,0,0,0,0,0,0,0,6
5678,103,3.0853613501780774,-0.38981035738964104,1.6204655261528345,0.43998769046595443,0.5264834387984593,0.1931331773902138,0.30043182783528777,0.08689940339870669,3.904172773791907,0.11787871248750416,0.5960714454454401,0.44724568612902127,0.5776215111310392,0.22413451984251823,0.2782066085668325,0.08397203801184823,3.8983304419874774,-0.5381665737514385,0.5863569957738113,0.5663070374020983,0.49092326631286703,0.24227470243890117,0.3448594111675402,0.08929421771697085,3.29378267360706,-0.23055468895941392,0.7065009843477578,0.5267052857324314,0.6081580356598908,0.26559873943795315,0.35463110697843375,0.0893913391605765,3.6853734336405055,-0.6470911097003076,0.7053994924552577,0.5717571044778444,0.7358098980765582,0.21555493395870345,0.2748381066116341,0.08950519090159582,4.473649507998726,-0.6298755706878285,0.5565491291664248,0.5398073683199728,0.7574848886586428,0.2766393667284001,0.3092825078454073,0.09115589161596742,4.152731022021496,-0.8701442070916884,0.6384229559812802,0.5699216589546182,0,0,0,0,0,0,0,0,-38
5738,168,6.898596132503056,0.360435760356031,0.535249800090424,0.5208905775869285,0.731589689481508,0.16835330431847575,0.24231097947506097,0.08956650780295652,5.077329940082038,0.4630454524671967,0.49742369822239973,0.481479490466176,0.835627387994022,0.19226613830670977,0.2383470752681864,0.08685370790053451,5.214318049252247,0.6011809192200875,0.5032891345058617,0.4143370918430011,0.8110856329310105,0.19398611414856143,0.2541892598891313,0.08527167600918328,5.110155756645996,0.5914052995223731,0.518140215391112,0.4223353121802559,0.7240872369991795,0.12233209786493654,0.23482383170791488,0.08361757888008155,5.800445224679299,0.2744135234016013,0.4643759969304709,0.44525833678664517,0.8549961292627036,0.2054592765947832,0.2135421291363936,0.10641084083828499,4.843314426953088,0.20824172666754812,0.42285321292942524,0.48147437460824394,0.8517194253686466,0.09257357239320983,0.22273098852946357,0.08982816973632449,7.196694803707545,0.14533595649070738,0.43377441128898103,0.4677617256007402,0,0,0,0,0,0,0,0,45
5787,150,3.115268957767615,0.4279115108382618,0.7323814078055022,0.48384598879263024,0.4409856220931615,0.2773220702829933,0.3043058610437367,0.08875234466600936,2.8768630795579937,0.11773874367504661,0.7346828965552201,0.48111691275360596,0.8434813473716672,0.38607237616295365,0.28622451831284534,0.09878190292370395,3.637565945685132,1.2645185847673683,0.7035036092922425,0.43223708252306287,0.6605644850525202,0.2171880513461793,0.19386315108624236,0.09151342796254204,4.03851526282298,0.5792787618365282,0.46195385836760466,0.5454895871699712,0.6203898551757285,0.2677033676432582,0.2289127403236102,0.09411622379914988,3.528517644226287,0.7694832236750083,0.5488187018099691,0.5175392842064058,0.5576438726818141,0.19126659454980893,0.24715666547942242,0.08812495186530803,4.069204708312777,0.3875441732195585,0.517344338400048,0.5129928473556773,0.40547700181948976,0.4009837703822081,0.20283097236632391,0.08845940913734592,2.1735926636784115,-0.6627177166662958,0.7624799760585195,0.5287087284949843,0,0,0,0,0,0,0,0,34
5847,32,3.747187470853454,0.3727279537950047,0.6082699213438957,0.5031708331743796,0.4996156504469679,0.24034138122438015,0.29508084585052047,0.09180058759307866,3.339985188916181,0.362406189991284,0.6434180089806216,0.4981446972552404,0.5293547262444922,0.15490755378441542,0.24548788119918533,0.08304256009510509,4.3153548393866545,0.06296153257881651,0.5029753508371014,0.486651820273734,0.5341375546316821,0.20888469260175868,0.23782160508546646,0.08464301620128976,3.8919798664265,0.4923310304113117,0.523868008867994,0.44960327012805484,0.8503471638542659,0.3251291468251707,0.2729198847027669,0.09029087127780978,4.102228951402232,1.0678614833710218,0.6231700669170372,0.41253615856095543,0.48980725698058286,0.2836916816451968,0.20517651389933644,0.09306560588272421,3.0946967275000516,0.6271405717220663,0.542882277647562,0.4862405274940037,0.4253375376253414,0.2463157286338638,0.17631502632334126,0.08683696380098761,3.024682732563157,0.22969653676031343,0.4750479882983553,0.498296705539038,0,0,0,0,0,0,0,0,36
5907,148,7.101230730109819,-0.4246799651093125,0.3864043859953734,0.4398153941961294,0.9807937360876647,0.15749930648480917,0.2463359412564961,0.08577932881565678,6.309512358029826,-0.468528085357605,0.49305842080026496,0.6068015321988937,0.7657557643881223,0.18533488014594593,0.24922378068097653,0.08702165932748591,4.93447881291151,-0.537591626103651,0.508473233503927,0.5467889620261434,0.7830491747242986,0.12162549137514111,0.2157808435931235,0.08404108829343504,6.082984889551782,-0.3202829360472361,0.43836531551393504,0.5260711020910271,0.7328700232476564,0.14425442215708228,0.23886116434804652,0.08244117005222061,5.209246383702234,-0.33393550189440274,0.48056902012239117,0.424132879241225,0.7320917106013721,0.15253949505450687,0.21568919254556213,0.08745061562998017,5.116646134014924,-0.4018855119554075,0.4531744034895432,0.49774841252810487,0.806824047578351,0.15295763672320925,0.2385535164112582,0.08541318153284763,5.635917475928682,-0.4426093278737873,0.47971057893462926,0.5602721022197472,0,0,0,0,0,0,0,0,-60
5967,1,4.957171205010369,-0.49061369639245717,1.074739500129748,0.525650928578888,0.7144946338275868,0.16820682210272508,0.2636185010809901,0.0883231889597471,4.99133144323005,-0.39205712584048913,0.5186698297603825,0.5690264227650211,0.6077278336894267,0.16828234123489738,0.27748394884468697,0.08727920150074418,4.4577161386063855,-0.27097409056054034,0.5389240959624111,0.5359824974014997,0.5979724387662039,0.21036519720683353,0.29017169433012513,0.08860584423325622,4.018391042296569,-0.4823422449356684,0.5863003549722737,0.5410920596604917,0.5748176057115923,0.1720336802497008,0.25739760065544437,0.08728961932660334,4.306227642927243,-0.25515291540972385,0.5245092062847214,0.5129391591238669,0.8651690601900188,0.20059929402911605,0.28335770694087564,0.08501846803865482,5.1853096608134726,-0.6348293107643851,0.5457141882323785,0.5936017596423143,0.7836862195789416,0.19771383168759085,0.2617030648093064,0.0870689917650135,4.895292898980353,-0.5908216409697109,0.5386189165630346,0.5612389017448349,0,0,0,0,0,0,0,0,-48
6027,22,6.234918358847404,-0.6818324764785825,0.6919098237522017,0.6017466122656947,0.9223569121513812,0.2051064135672547,0.28233935299245305,0.0842698411120186,5.515103289427974,-0.6222395716258058,0.5452423304886729,0.6109708977311084,0.81387525256415,0.12625046915088597,0.23743208408563105,0.0872374860338527,6.066744968915432,-0.2815966527789993,0.47588952385933775,0.5668794783372053,0.7018234185997956,0.17968929437271317,0.2741266220082757,0.0880998032692564,4.8256409316645374,-0.41092498233861985,0.5385975898077501,0.5667976883809029,0.9707946418218719,0.24485250085253402,0.3014665948992119,0.08591926147584618,5.238314153556427,-0.7406229450748896,0.5858040544688866,0.6121511615973441,0.9486788514058718,0.23041806849593974,0.2985183126294117,0.08710465752086054,5.370516994683526,-0.725301115432304,0.5704931908427571,0.6178427579607413,0.8293878706602592,0.2609684988694037,0.2560847299843994,0.08862532642944201,4.521281758249722,-0.8097766102567998,0.5583722882798683,0.5864153742085616,0,0,0,0,0,0,0,0,-56
6087,94,4.553813896914085,-0.3022831682924465,0.8921725660016502,0.5022129438474244,0.5435173892878709,0.15729520979885125,0.2528502686051974,0.08540606891664787,4.461222566165349,-0.13396565565980562,0.5123958305596794,0.5082124503848675,0.5949184296106164,0.20054819663936932,0.27934958918735875,0.08593366932309904,4.160331463448319,-0.3590559478678073,0.5663654097038161,0.5833653630960653,0.6762855769623899,0.2120453077195429,0.2993344257233588,0.08399883588901688,4.423970307951133,-0.5198573776472318,0.5838562134402439,0.5906715867105803,0.5944806181051362,0.18293937132291638,0.26663495798575393,0.08627237263078096,4.270901906575159,-0.3794649063083509,0.5378498535908205,0.5066241225586339,0.5831790800519455,0.17121033471987945,0.2297661712299955,0.08294959321296536,4.382503642770305,-0.36301696987560844,0.48748775904562497,0.5172384338531292,0.5788813296620312,0.15201819951353296,0.2372337679219417,0.08471305182420251,4.627290875412187,-0.0837040077207795,0.4950503082341707,0.4473014970340434,0,0,0,0,0,0,0,0,-36
6147,68,3.995761822028089,-0.3506428037768725,1.5583813909639386,0.5912697375214742,0.5696153131432882,0.15773528575023443,0.2629843137835066,0.08745935338494125,4.495832311353125,0.0236713168887075,0.5200851951300306,0.5268426823698757,0.5249495827780056,0.1937264951239683,0.33339659734718635,0.08854610473900677,3.8257053531648793,-0.02875560937244452,0.6261730794800022,0.48527245309436057,0.8979743430411223,0.24697215000554323,0.28650215443159194,0.08865258245549468,5.042625855344793,-0.7747903836486704,0.5778383081044427,0.6088099106850661,0.5601345465501711,0.1677363257803626,0.2757569164702028,0.08563285087047878,4.30020018250957,-0.17002615745973904,0.5423465611092575,0.5349207833746017,0.5408506823759781,0.19287675427412496,0.28731030166569915,0.08476189723302713,4.002994314673018,-0.2250499295953286,0.5747099629301173,0.5661310652835732,0.8885798617068664,0.23957576019943821,0.27745144687983336,0.08767301600458532,5.04004314050312,-0.7512402765961033,0.5594186550457462,0.6071967173158203,0,0,0,0,0,0,0,0,-26
6207,84,5.832352069969579,-0.9734510801774824,0.9594307319753546,0.636578649501089,0.8576655259455428,0.18497567520475824,0.26195236650493064,0.08679906401420917,5.401109151370083,-0.5384395879156576,0.51903175299411,0.5790736870338646,1.0417573794018684,0.2686914359850913,0.3281765235458576,0.08678550946668485,5.39035429563998,-0.8228770812729974,0.618259779213231,0.6276179338091873,0.6808919040720173,0.1953096566799743,0.28013829901265785,0.0873564494086465,4.526606207439684,-0.45868724970229136,0.55774948286736,0.5708602362973574,0.8605207387947569,0.2237780711652961,0.2796594384117985,0.08697014274767194,5.034763323650832,-0.6950022269969354,0.5591852943230714,0.5951823814176657,0.9954807306341148,0.3085225789274649,0.3596407959350085,0.08731902196517938,4.873411628419787,-0.9650917320452559,0.6961359838876356,0.6182636015572078,0.8724397261432524,0.261430829588308,0.2822948195517711,0.08960997155178826,4.657812513463394,-0.8167482828524621,0.5887648416755937,0.5928858268789337,0,0,0,0,0,0,0,0,-58
6267,41,4.950868060266001,-0.4988824152621419,0.6201996210874522,0.6156592187593725,0.6631930849679123,0.1609411449823944,0.2614943159123135,0.08480584158550336,4.919114042246601,-0.28452044985557895,0.5180195907191665,0.5781170782978378,0.5429286893049794,0.21666813909788774,0.2963667102375019,0.08862610295364269,3.7805735458817775,-0.3433755074512464,0.603674983251521,0.535780076052632,0.7919654219887157,0.1548460031366019,0.2389024664437627,0.08214414026998253,5.394984619411352,-0.45442141003291187,0.48597225580365605,0.5527546061621332,0.5921239425295957,0.1838543447907883,0.2092734634032041,0.08149918534930567,4.392761099835919,-0.353418861084305,0.4773995097537459,0.6155216621782674,0.6153779329148048,0.23398656177945742,0.2917414750040074,0.08678703546287907,3.8856131500002546,-0.5683570332079707,0.6176535664690502,0.5623564894349986,0.5802112898073007,0.18536287039906504,0.2845096708069491,0.08762678231647279,4.253259208472909,-0.3100590319892008,0.5637285448193201,0.5490750781496725,0,0,0,0,0,0,0,0,-42
6327,39,6.2276392018949025,-0.7437894975816769,0.5471229699948198,0.5422526703534425,0.9373064239907352,0.1985341391561539,0.26144808384691653,0.08567491003020096,5.577986505781479,-0.6048611349123094,0.5301297358937499,0.610426301277184,0.8410916709229684,0.1654631768320125,0.24941138422168616,0.0870393346320661,5.573059210458535,-0.495992119260904,0.49464211612197934,0.576485009581041,0.8040909251811823,0.17194735382995763,0.2517625974210149,0.08483032484161636,5.192194234192322,-0.4946253359179675,0.497645265401693,0.553340491936182,0.7938085899496231,0.2572045736793001,0.28252406066128904,0.08826750032238315,4.444455559126278,-0.7980813580736005,0.5854331851299973,0.5783310879915361,0.7144495498539376,0.2056543137101415,0.2261592629840761,0.08731384173403103,4.532439943789088,-0.5943242601077265,0.49668539763936365,0.5419267757636228,0.7916910441281839,0.27008361642964374,0.29245356905903486,0.0896733578273942,4.36455543960542,-0.8374305099272153,0.6140973571446752,0.5803382751174769,0,0,0,0,0,0,0,0,-60
6387,119,4.509510360546773,-0.25974241707995865,0.4123463562663963,0.6029960432039673,0.8195868312990442,0.25537409574296466,0.3039836868041108,0.08935170046078678,4.516845938311515,-0.7903300482734921,0.6110254741916312,0.5781741350542282,0.697737304846299,0.21236480931917784,0.21728596824442742,0.1014306807940846,4.299606590785841,-0.09588480511523148,0.43816869850914525,0.5225511323588148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64903369331814,0.226822747865979,0.15897549631654595,0.09503015451418123,3.9295779438009837,0.3238310751973648,0.37113056418834134,0.5777474192192733,0.814536020645621,0.1901999048032479,0.22178371409661318,0.09855289446971124,4.955580730500742,-0.30655805099331807,0.4421687383949948,0.532695017281784,0.754989010781698,0.47037515510825817,0.2145066549575068,0.11144646489008855,3.091833341730851,0.386418858935119,0.4323336899822372,0.48502716731263507,0,0,0,0,0,0,0,0,-9
6410,111,5.230030788384474,-0.25195451274482805,0.9254775044986597,0.5802935739758253,0.5651615977903006,0.16326600233883923,0.24189906031180858,0.0855626275517426,4.395621709439328,0.21387341235359125,0.5031195441818668,0.5246981966485915,0.6268471135199155,0.14795150332593923,0.25740890320708215,0.08885443236614092,4.849617584026817,-0.22026065004637904,0.504646160323798,0.5177599637939528,0.6118487198806276,0.16868266234738968,0.2760350698630247,0.08934180656530934,4.499386290112659,-0.2694334997873962,0.5445672662232093,0.5368436983480156,0.9000581690267553,0.20617941434371928,0.2773847021182495,0.08694012916174308,5.353661685574446,-0.6310156674217534,0.5367254367868937,0.6017667368741745,0.7131403520400371,0.15893164106712598,0.2540727457459827,0.08568472207756962,5.120238998176831,-0.36443075679113623,0.510962438102644,0.5614394343870265,0.6766969693540936,0.11099905572380529,0.24047096952435162,0.08676525686553438,5.800504414471212,0.026779233099459235,0.46997006483304254,0.5046513450821275,0,0,0,0,0,0,0,0,-26
6470,155,3.355104909020203,0.006923450255088364,1.0612741657103073,0.4960438263733038,0.4698583837077937,0.2583081039897605,0.31524067406908646,0.08868984221866122,3.037421156869844,0.2526494288226674,0.7113008449845956,0.48719183486024614,0.5178633304961312,0.2837060213549332,0.42295748375793213,0.09087337596470713,2.8825383809782554,0.27751542530599427,0.8982538574972057,0.4948498488985886,0.5771885617928098,0.22554526815210407,0.27199753041512187,0.09207371948886547,3.767416868213503,0.48314824331446177,0.5814063642965769,0.49260428351746477,0.5022646577715695,0.26465388957200725,0.3145521932184584,0.08748172017535479,3.2534076432223697,0.3643984878107019,0.7236453144205262,0.41170121837700774,0.5741946136208432,0.24158925497840816,0.2853893117348276,0.09043812326432034,3.5901493791744907,-0.5285129773156438,0.6181013381385255,0.520197961180909,0.6022965714538024,0.18034601066181905,0.268338069967664,0.08704745481160474,4.26928795681054,-0.3773113811168123,0.5373191169857485,0.5017170992407021,0,0,0,0,0,0,0,0,0
