userid,rt,response,round
138,2.730000,0.000,56
138,3.960000,0.000,57
138,3.510000,0.000,58
138,1.830000,0.000,59
138,4.350000,0.000,60
154,12.040000,0.000, 1
154,10.080000,0.000, 2
154,7.230000,0.000, 3
154,6.250000,0.000, 4
154,10.350000,0.000, 5
154,5.570000,0.000, 6
154,5.840000,0.000, 7
154,3.740000,0.000, 8
154,6.060000,0.000, 9
154,4.110000,0.000,10
154,7.210000,0.000,11
154,6.670000,0.000,12
154,5.460000,0.000,13
154,5.370000,0.000,14
154,6.800000,0.000,15
154,7.870000,0.000,16
154,3.630000,0.000,17
154,3.910000,0.000,18
154,6.890000,0.000,19
154,5.110000,0.000,20
154,4.100000,0.000,21
154,4.900000,0.000,22
154,5.900000,0.000,23
154,3.850000,0.000,24
154,17.070000,0.000,25
154,2.070000,0.000,26
154,3.710000,0.000,27
154,4.000000,0.000,28
154,10.130000,0.000,29
154,7.090000,0.000,30
154,6.090000,0.000,31
154,4.880000,0.000,32
154,10.290000,0.000,33
154,8.500000,0.000,34
154,3.940000,0.000,35
154,3.510000,0.000,36
154,4.210000,0.000,37
154,4.510000,0.000,38
154,6.770000,0.000,39
154,4.110000,0.000,40
154,13.440000,0.000,41
154,4.750000,0.000,42
154,2.950000,0.000,43
154,4.460000,0.000,44
154,3.870000,0.000,45
154,3.960000,0.000,46
154,4.360000,0.000,47
154,3.870000,0.000,48
154,5.160000,0.000,49
154,6.840000,0.000,50
154,5.430000,0.000,51
154,4.850000,0.000,52
154,4.400000,0.000,53
154,3.590000,0.000,54
154,3.200000,0.000,55
154,2.870000,0.000,56
154,5.140000,0.000,57
154,4.420000,0.000,58
154,3.310000,0.000,59
154,2.390000,0.000,60
 75,3.900000,1.000, 1
 75,5.890000,1.000, 2
 75,6.860000,1.000, 3
 75,5.920000,1.000, 4
 75,4.630000,1.000, 5
 75,3.360000,1.000, 6
 75,5.200000,1.000, 7
 75,4.650000,1.000, 8
 75,9.590000,1.000, 9
 75,3.210000,1.000,10
 75,3.090000,1.000,11
 75,11.380000,1.000,12
 75,4.750000,1.000,13
 75,6.380000,1.000,14
 75,8.790000,1.000,15
 75,11.370000,1.000,16
 75,13.770000,1.000,17
 75,4.350000,1.000,18
 75,1.200000,1.000,19
 75,0.900000,1.000,20
 75,10.770000,1.000,21
 75,6.820000,1.000,22
 75,13.650000,1.000,23
 75,5.220000,1.000,24
 75,5.500000,1.000,25
 75,6.350000,1.000,26
 75,6.080000,1.000,27
 75,3.420000,1.000,28
 75,4.630000,1.000,29
 75,10.760000,1.000,30
 75,7.150000,1.000,31
 75,6.550000,1.000,32
 75,4.420000,1.000,33
 75,7.860000,1.000,34
 75,3.050000,1.000,35
 75,8.540000,1.000,36
 75,6.720000,1.000,37
 75,4.680000,1.000,38
 75,7.150000,1.000,39
 75,16.340000,1.000,40
 75,22.260000,1.000,41
 75,19.350000,1.000,42
 75,19.970000,1.000,43
 75,7.610000,1.000,44
 75,7.410000,1.000,45
 75,18.640000,1.000,46
 75,11.820000,1.000,47
 75,8.440000,1.000,48
 75,5.160000,1.000,49
 75,4.880000,1.000,50
 75,9.180000,1.000,51
 75,4.250000,1.000,52
 75,6.170000,1.000,53
 75,6.440000,1.000,54
 75,3.270000,1.000,55
 75,12.150000,1.000,56
 75,11.100000,1.000,57
 75,7.820000,1.000,58
 75,6.460000,1.000,59
 75,15.460000,1.000,60
 18,14.450000,0.000, 1
 18,3.270000,0.000, 2
 18,13.260000,0.000, 3
 18,9.490000,0.000, 4
 18,4.950000,0.000, 5
 18,3.420000,0.000, 6
 18,8.500000,0.000, 7
 18,5.230000,0.000, 8
 18,2.810000,0.000, 9
 18,2.460000,0.000,10
 18,4.400000,1.000,11
 18,1.820000,0.000,12
 18,5.590000,0.000,13
 18,8.960000,0.000,14
 18,2.800000,0.000,15
 18,3.200000,0.000,16
 18,1.720000,0.000,17
 18,5.620000,0.000,18
 18,10.330000,0.000,19
 18,3.610000,0.000,20
 18,3.180000,0.000,21
 18,4.250000,0.000,22
 18,6.010000,0.000,23
 18,8.010000,0.000,24
 18,9.910000,0.000,25
 18,1.980000,0.000,26
 18,3.620000,0.000,27
 18,9.210000,0.000,28
 18,8.840000,0.000,29
 18,6.650000,0.000,30
 18,3.480000,0.000,31
 18,2.340000,0.000,32
 18,7.280000,0.000,33
 18,4.790000,0.000,34
 18,7.190000,0.000,35
 18,3.490000,0.000,36
 18,21.530000,0.000,37
 18,2.800000,0.000,38
 18,4.560000,0.000,39
 18,5.030000,0.000,40
 18,7.450000,0.000,41
 18,2.520000,0.000,42
 18,4.560000,0.000,43
 18,6.720000,0.000,44
 18,7.200000,1.000,45
 18,8.350000,0.000,46
 18,8.070000,0.000,47
 18,2.890000,0.000,48
 18,3.540000,0.000,49
 18,15.950000,0.000,50
 97,5.030000,0.000, 1
 97,3.860000,0.000, 2
 97,2.770000,0.000, 3
 97,3.180000,0.000, 4
 97,3.570000,0.000, 5
 97,5.070000,0.000, 6
 97,3.360000,0.000, 7
 97,4.510000,0.000, 8
 97,2.530000,0.000, 9
 97,5.760000,0.000,10
 97,4.790000,0.000,11
 97,2.530000,0.000,12
 97,5.050000,0.000,13
 97,7.380000,0.000,14
 97,9.450000,0.000,15
 97,5.180000,0.000,16
 97,3.580000,1.000,17
 97,4.840000,0.000,18
 97,4.730000,0.000,19
 97,2.450000,0.000,20
 97,6.050000,0.000,21
 97,4.930000,0.000,22
 97,3.180000,0.000,23
 97,2.950000,0.000,24
 97,2.460000,0.000,25
 97,7.990000,1.000,26
 97,6.280000,0.000,27
 97,3.280000,0.000,28
 97,2.910000,0.000,29
 97,5.500000,0.000,30
 97,2.720000,0.000,31
 97,4.900000,0.000,32
 97,2.620000,0.000,33
 97,4.730000,0.000,34
 97,2.520000,0.000,35
 97,4.000000,0.000,36
 97,2.210000,0.000,37
 97,2.250000,0.000,38
 97,2.000000,0.000,39
 97,1.960000,0.000,40
 97,4.340000,0.000,41
 97,4.360000,1.000,42
 97,4.130000,0.000,43
 97,3.160000,0.000,44
 97,5.300000,1.000,45
 97,6.740000,0.000,46
 97,3.890000,0.000,47
 97,8.190000,0.000,49
 97,9.950000,0.000,50
 97,4.310000,0.000,51
 97,3.950000,0.000,52
 97,3.100000,0.000,53
 97,2.990000,0.000,54
 97,3.160000,0.000,55
 97,4.600000,0.000,56
 97,1.900000,0.000,57
 97,1.880000,0.000,58
 97,4.080000,0.000,59
 97,4.460000,0.000,60
151,6.890000,0.000, 1
151,7.510000,1.000, 2
151,3.120000,0.000, 3
151,3.170000,1.000, 4
151,3.650000,0.000, 5
151,2.990000,1.000, 6
151,4.170000,0.000, 7
151,3.790000,1.000, 8
151,6.750000,0.000, 9
151,5.440000,1.000,10
151,3.780000,0.000,11
151,3.740000,0.000,12
151,5.900000,0.000,13
151,4.070000,0.000,14
151,3.340000,0.000,15
151,2.860000,0.000,16
151,2.820000,0.000,17
151,2.460000,0.000,18
151,10.720000,1.000,19
151,4.060000,1.000,20
151,3.170000,0.000,21
151,5.640000,0.000,22
151,4.190000,0.000,23
151,3.590000,0.000,24
151,3.430000,1.000,25
151,4.230000,0.000,26
151,4.370000,0.000,27
151,3.890000,0.000,28
151,11.480000,0.000,29
151,6.240000,1.000,30
151,4.710000,0.000,31
151,6.390000,0.000,32
151,4.690000,1.000,33
151,8.090000,0.000,34
151,2.250000,1.000,35
151,5.720000,0.000,36
151,7.250000,0.000,37
151,8.630000,0.000,38
151,2.660000,0.000,39
151,3.020000,0.000,40
151,2.360000,0.000,41
151,6.310000,1.000,42
151,3.770000,0.000,43
151,5.240000,0.000,44
151,3.490000,0.000,45
151,1.850000,0.000,46
151,7.970000,1.000,47
151,4.970000,1.000,48
151,4.040000,0.000,49
151,3.550000,1.000,50
151,3.140000,0.000,51
151,3.490000,0.000,52
151,10.800000,1.000,53
151,4.120000,0.000,54
151,8.280000,0.000,55
151,3.700000,1.000,56
151,3.170000,0.000,57
151,3.120000,0.000,58
151,5.010000,0.000,59
151,2.560000,0.000,60
 16,10.700000,1.000, 1
 16,6.510000,1.000, 2
 16,6.330000,1.000, 3
 16,2.070000,0.000, 4
 16,3.550000,0.000, 5
 16,6.850000,0.000, 7
 16,21.130000,1.000, 8
 16,12.170000,1.000, 9
 16,2.530000,0.000,10
 16,7.370000,0.000,11
 16,4.120000,1.000,12
 16,7.630000,1.000,13
 16,10.760000,0.000,14
 16,13.950000,0.000,15
 16,6.350000,1.000,16
 16,4.380000,1.000,17
 16,3.570000,0.000,18
 16,4.630000,0.000,19
 16,19.870000,0.000,20
 16,3.330000,1.000,21
 16,4.030000,0.000,23
 16,8.290000,1.000,24
 16,4.230000,0.000,25
 16,7.900000,1.000,26
 16,19.470000,1.000,27
 16,4.920000,0.000,28
 16,7.140000,0.000,29
 16,12.860000,1.000,30
 16,14.720000,1.000,31
 16,5.850000,0.000,32
 16,3.610000,0.000,33
 16,4.940000,1.000,34
 16,12.790000,0.000,35
 16,3.270000,0.000,36
 16,8.510000,0.000,37
 16,6.610000,1.000,38
 16,5.130000,1.000,39
 16,4.920000,0.000,40
 16,8.530000,0.000,41
 16,7.230000,0.000,42
 16,2.870000,0.000,46
 16,24.920000,0.000,48
 16,27.360000,0.000,51
 16,8.520000,1.000,52
 16,19.800000,1.000,53
 16,17.090000,0.000,55
 16,8.060000,0.000,56
 16,9.410000,1.000,57
 16,13.170000,0.000,58
115,8.760000,0.000, 1
115,2.400000,0.000, 2
115,3.780000,0.000, 3
115,5.010000,0.000, 4
115,3.780000,1.000, 5
115,5.120000,0.000, 6
115,3.430000,0.000, 7
115,3.020000,0.000, 8
115,13.960000,0.000, 9
115,2.660000,0.000,10
115,7.460000,0.000,11
115,2.800000,0.000,12
115,3.510000,0.000,13
115,4.100000,0.000,14
115,11.140000,0.000,15
115,11.550000,0.000,16
115,3.010000,1.000,17
115,5.180000,0.000,18
115,5.420000,0.000,19
115,4.050000,0.000,20
115,12.730000,0.000,21
115,4.970000,0.000,22
115,6.160000,0.000,23
115,23.330000,0.000,24
115,6.690000,0.000,25
115,5.430000,0.000,26
115,2.650000,1.000,27
115,5.680000,1.000,28
115,3.560000,1.000,29
115,14.340000,0.000,30
115,4.190000,1.000,31
115,8.800000,1.000,32
115,4.450000,0.000,33
115,2.910000,0.000,34
115,18.210000,1.000,35
115,3.500000,1.000,36
115,6.770000,0.000,37
115,4.640000,0.000,38
115,3.110000,0.000,39
115,5.220000,0.000,40
115,8.150000,1.000,41
115,16.830000,1.000,42
115,5.780000,0.000,43
115,4.920000,0.000,44
115,4.780000,0.000,45
115,4.630000,0.000,46
115,1.540000,0.000,47
115,3.870000,0.000,48
115,1.930000,0.000,49
115,2.650000,0.000,50
115,6.590000,0.000,51
115,9.710000,1.000,52
115,6.270000,1.000,53
115,3.140000,0.000,54
115,5.100000,0.000,55
115,2.240000,0.000,56
115,2.930000,1.000,57
115,5.490000,0.000,58
115,5.190000,0.000,59
115,2.480000,1.000,60
137,8.700000,0.000, 1
137,2.850000,0.000, 2
137,2.930000,0.000, 3
137,4.720000,0.000, 4
137,3.970000,0.000, 5
137,6.170000,0.000, 6
137,3.320000,0.000, 7
137,7.380000,0.000, 8
137,5.110000,0.000, 9
137,2.760000,0.000,10
137,6.540000,0.000,11
137,3.540000,0.000,12
137,8.500000,0.000,13
137,4.690000,0.000,14
137,4.100000,0.000,15
137,4.930000,0.000,16
137,6.640000,0.000,17
137,8.290000,0.000,18
137,5.270000,0.000,19
137,5.710000,0.000,20
137,2.670000,0.000,21
137,5.070000,0.000,22
137,6.410000,0.000,23
137,4.200000,0.000,24
137,5.330000,0.000,25
137,4.700000,0.000,26
137,2.740000,0.000,27
137,7.060000,0.000,28
137,3.860000,0.000,29
137,2.800000,0.000,30
137,3.580000,0.000,31
137,3.650000,0.000,32
137,3.820000,0.000,33
137,4.240000,0.000,34
137,2.800000,0.000,35
137,3.810000,0.000,36
137,5.720000,0.000,37
137,6.130000,0.000,38
137,3.430000,0.000,39
137,4.080000,0.000,40
137,9.930000,0.000,41
137,4.400000,0.000,42
137,4.340000,0.000,43
137,6.800000,0.000,44
137,8.680000,0.000,45
137,8.630000,0.000,46
137,6.470000,0.000,47
137,4.680000,0.000,48
137,4.390000,0.000,49
137,6.340000,0.000,50
137,2.940000,0.000,51
137,4.090000,0.000,52
137,2.670000,0.000,53
137,1.860000,0.000,54
137,3.400000,0.000,55
137,3.200000,0.000,56
137,1.970000,0.000,57
137,5.270000,0.000,58
137,3.780000,0.000,59
137,2.160000,0.000,60
 81,4.010000,0.000, 1
 81,3.330000,1.000, 2
 81,5.690000,0.000, 3
 81,2.610000,0.000, 4
 81,5.310000,0.000, 5
 81,2.810000,0.000, 6
 81,8.080000,1.000, 7
 81,6.500000,1.000, 8
 81,7.760000,0.000, 9
 81,5.250000,1.000,10
 81,7.190000,0.000,11
 81,4.170000,0.000,12
 81,3.220000,0.000,13
 81,9.470000,0.000,14
 81,7.110000,0.000,15
 81,2.690000,0.000,16
 81,4.270000,0.000,17
 81,2.640000,0.000,18
 81,2.660000,0.000,19
 81,2.730000,0.000,20
 81,3.910000,0.000,21
 81,6.840000,0.000,22
 81,3.990000,0.000,23
 81,2.600000,0.000,24
 81,9.970000,0.000,25
 81,4.690000,0.000,26
 81,4.400000,0.000,27
 81,3.040000,0.000,28
 81,3.830000,0.000,29
 81,4.370000,0.000,30
 81,3.870000,0.000,31
 81,3.550000,0.000,32
 81,2.850000,0.000,33
 81,4.260000,0.000,34
 81,5.040000,0.000,35
 81,4.510000,0.000,36
 81,3.160000,0.000,37
 81,3.080000,0.000,38
 81,8.170000,0.000,39
 81,2.360000,0.000,40
 81,4.340000,1.000,41
 81,6.960000,0.000,42
 81,3.390000,0.000,43
 81,5.400000,0.000,44
 81,2.180000,0.000,45
 81,6.590000,0.000,46
 81,3.330000,0.000,47
 81,1.880000,0.000,48
 81,2.950000,0.000,49
 81,2.300000,0.000,50
 81,2.490000,0.000,51
 81,4.660000,1.000,52
 81,7.320000,0.000,53
 81,3.080000,0.000,54
 81,1.990000,0.000,55
 81,2.500000,0.000,56
 81,2.410000,0.000,57
 81,3.280000,0.000,58
 81,4.740000,0.000,59
 81,2.880000,0.000,60
143,7.860000,0.000, 1
143,24.980000,1.000, 2
143,5.000000,1.000, 3
143,4.920000,1.000, 4
143,7.730000,0.000, 5
143,10.670000,0.000, 6
143,5.360000,1.000, 7
143,7.600000,0.000, 8
143,6.680000,0.000, 9
143,9.870000,0.000,10
143,10.480000,1.000,11
143,9.350000,0.000,12
143,21.710000,0.000,13
143,4.870000,0.000,14
143,3.210000,0.000,15
143,6.700000,0.000,16
143,3.570000,1.000,17
143,6.390000,0.000,18
143,6.540000,0.000,19
143,13.370000,1.000,20
143,8.290000,0.000,21
143,3.510000,0.000,22
143,4.710000,0.000,23
143,4.940000,0.000,24
143,7.840000,0.000,25
143,3.960000,0.000,26
143,3.000000,0.000,27
143,4.960000,0.000,28
143,4.050000,0.000,29
143,3.910000,0.000,30
143,4.760000,0.000,31
143,3.050000,0.000,32
143,4.300000,0.000,33
143,3.530000,0.000,34
143,5.980000,0.000,35
143,4.430000,0.000,36
143,7.880000,0.000,37
143,5.540000,0.000,38
143,6.700000,0.000,39
143,4.750000,0.000,40
143,5.460000,0.000,41
143,5.350000,0.000,42
143,3.090000,0.000,43
143,5.270000,0.000,44
143,4.540000,0.000,45
143,7.070000,1.000,46
143,4.340000,0.000,47
143,3.950000,0.000,48
143,3.200000,0.000,49
143,5.590000,0.000,50
143,5.020000,1.000,51
143,9.030000,0.000,52
143,11.180000,0.000,53
143,7.450000,0.000,54
143,2.520000,0.000,55
143,2.550000,0.000,56
143,2.290000,0.000,57
143,2.250000,0.000,58
143,3.250000,0.000,59
143,2.930000,0.000,60
145,4.080000,0.000, 1
145,4.660000,0.000, 2
145,6.480000,0.000, 3
145,5.300000,0.000, 4
145,4.670000,0.000, 5
145,4.560000,0.000, 6
145,3.440000,0.000, 7
145,4.640000,0.000, 8
145,4.420000,0.000, 9
145,3.790000,0.000,10
145,4.480000,0.000,11
145,2.390000,0.000,12
145,8.430000,0.000,13
145,5.270000,0.000,14
145,4.780000,0.000,15
145,6.740000,0.000,16
145,2.590000,0.000,17
145,1.930000,0.000,18
145,3.280000,0.000,19
145,3.800000,0.000,20
145,3.810000,1.000,21
145,4.360000,0.000,22
145,2.640000,0.000,23
145,2.200000,0.000,24
145,3.510000,1.000,25
145,4.390000,1.000,26
145,4.710000,0.000,27
145,6.040000,0.000,28
145,3.050000,1.000,29
145,5.260000,1.000,30
145,5.200000,1.000,31
145,3.500000,1.000,32
145,7.370000,1.000,33
145,4.530000,0.000,34
145,3.570000,0.000,35
145,4.070000,0.000,36
145,2.760000,0.000,37
145,8.220000,0.000,38
145,3.430000,0.000,39
145,4.920000,0.000,40
145,3.780000,0.000,41
145,4.940000,0.000,42
145,6.460000,1.000,43
145,8.150000,1.000,44
145,4.450000,0.000,45
145,8.290000,0.000,46
145,2.910000,0.000,47
145,2.790000,0.000,48
145,6.320000,0.000,49
145,2.060000,0.000,50
145,2.710000,0.000,51
145,1.160000,0.000,52
145,2.360000,1.000,53
145,2.660000,0.000,54
145,3.390000,0.000,55
145,1.570000,0.000,56
145,2.290000,0.000,57
145,2.400000,0.000,58
145,1.850000,0.000,59
145,3.270000,0.000,60
 66,7.040000,0.000, 1
 66,5.960000,0.000, 2
 66,8.720000,0.000, 3
 66,23.910000,1.000, 4
 66,6.410000,1.000, 5
 66,12.480000,1.000, 6
 66,8.740000,1.000, 7
 66,4.840000,0.000, 8
 66,4.950000,0.000, 9
 66,5.920000,0.000,10
 66,2.020000,0.000,11
 66,3.120000,0.000,12
 66,5.020000,0.000,13
 66,15.920000,1.000,14
 66,3.750000,1.000,15
 66,12.210000,1.000,16
 66,5.990000,0.000,17
 66,6.540000,0.000,18
 66,6.730000,0.000,19
 66,5.800000,0.000,20
 66,15.310000,0.000,21
 66,7.880000,0.000,22
 66,5.400000,0.000,23
 66,4.680000,0.000,24
 66,5.380000,0.000,25
 66,13.120000,1.000,26
 66,19.650000,1.000,27
 66,7.000000,1.000,28
 66,6.550000,1.000,29
 66,6.290000,0.000,30
 66,3.720000,0.000,31
 66,11.800000,0.000,32
 66,9.090000,0.000,33
 66,8.890000,0.000,34
 66,16.280000,0.000,35
 66,6.320000,0.000,36
 66,27.870000,0.000,37
 66,10.860000,0.000,38
 66,13.180000,0.000,39
 66,5.390000,0.000,40
 66,5.680000,0.000,41
 66,8.530000,0.000,42
 66,10.820000,0.000,43
 66,3.850000,0.000,44
 66,3.900000,0.000,45
 66,3.520000,0.000,46
 66,7.280000,0.000,47
 66,18.320000,0.000,48
 66,7.690000,0.000,49
 66,11.910000,0.000,50
 66,15.400000,0.000,51
 66,14.150000,0.000,52
 66,6.070000,0.000,53
 66,10.000000,0.000,54
 66,10.540000,0.000,55
 66,15.090000,0.000,56
 66,26.870000,0.000,58
 66,25.260000,0.000,59
 66,18.170000,0.000,60
116,5.100000,1.000, 1
116,5.560000,0.000, 2
116,7.450000,0.000, 3
116,2.210000,1.000, 4
116,5.680000,1.000, 5
116,11.030000,0.000, 6
116,6.530000,1.000, 7
116,4.120000,0.000, 8
116,5.040000,1.000, 9
116,4.370000,1.000,10
116,6.270000,1.000,11
116,2.920000,1.000,12
116,3.840000,0.000,13
116,7.190000,0.000,14
116,3.460000,1.000,15
116,4.600000,1.000,16
116,2.250000,1.000,17
116,2.580000,1.000,18
116,2.270000,1.000,19
116,7.940000,1.000,20
116,8.550000,0.000,21
116,5.050000,1.000,22
116,2.080000,1.000,23
116,2.390000,0.000,24
116,4.790000,1.000,25
116,3.020000,1.000,26
116,10.020000,1.000,28
116,2.070000,0.000,29
116,8.190000,1.000,30
116,4.440000,1.000,31
116,3.840000,0.000,32
116,4.160000,1.000,33
116,4.710000,1.000,35
116,8.080000,0.000,36
116,3.220000,1.000,37
116,5.270000,0.000,38
116,2.500000,1.000,39
116,2.570000,1.000,40
116,2.720000,1.000,41
116,2.520000,0.000,42
116,2.780000,0.000,43
116,4.000000,0.000,44
116,2.400000,0.000,45
116,1.930000,0.000,46
116,2.690000,0.000,47
116,5.490000,0.000,48
116,4.730000,1.000,49
116,24.730000,1.000,50
116,5.940000,1.000,51
116,2.480000,1.000,52
116,4.520000,0.000,53
116,5.380000,1.000,58
116,2.580000,0.000,59
116,2.690000,1.000,60
128,12.440000,0.000, 1
128,7.600000,1.000, 2
128,5.980000,0.000, 3
128,3.930000,0.000, 4
128,5.260000,0.000, 5
128,1.650000,0.000, 6
128,2.000000,0.000, 7
128,2.640000,0.000, 8
128,2.800000,0.000, 9
128,3.430000,0.000,10
128,1.840000,1.000,11
128,6.230000,0.000,12
128,2.220000,0.000,13
128,1.870000,0.000,14
128,4.540000,0.000,15
128,2.350000,0.000,16
128,2.810000,1.000,17
128,5.560000,1.000,18
128,3.180000,0.000,19
128,4.320000,0.000,20
128,6.210000,0.000,21
128,1.680000,0.000,22
128,2.600000,0.000,23
128,2.450000,0.000,24
128,4.400000,0.000,25
128,1.780000,0.000,26
128,7.190000,0.000,27
128,2.730000,0.000,28
128,3.600000,0.000,29
128,2.750000,0.000,30
128,2.560000,0.000,31
128,4.180000,0.000,32
128,3.180000,0.000,33
128,6.350000,1.000,34
128,4.700000,0.000,35
128,1.610000,0.000,36
128,2.970000,0.000,37
128,3.290000,0.000,38
128,4.070000,0.000,39
128,1.910000,0.000,40
128,4.790000,1.000,41
128,3.210000,0.000,42
128,4.410000,0.000,43
128,4.020000,0.000,44
128,3.650000,0.000,45
128,3.040000,0.000,46
128,2.360000,0.000,47
128,3.400000,0.000,48
128,8.090000,0.000,50
128,10.240000,0.000,52
128,1.420000,0.000,53
128,4.180000,0.000,54
128,1.630000,0.000,55
128,1.950000,0.000,56
128,2.600000,0.000,57
128,8.210000,0.000,58
128,2.150000,0.000,59
128,1.920000,0.000,60
 30,4.340000,0.000, 1
 30,2.030000,0.000, 2
 30,1.140000,0.000, 3
 30,2.150000,0.000, 4
 30,1.380000,0.000, 5
 30,1.670000,0.000, 6
 30,2.150000,0.000, 7
 30,1.550000,0.000, 8
 30,1.480000,0.000, 9
 30,1.580000,0.000,10
 30,1.130000,0.000,11
 30,1.270000,0.000,12
 30,3.300000,0.000,13
 30,2.910000,0.000,14
 30,3.060000,0.000,15
 30,1.930000,0.000,16
 30,1.490000,0.000,17
 30,1.210000,0.000,18
 30,3.230000,0.000,19
 30,2.700000,0.000,20
 30,1.270000,0.000,21
 30,1.920000,0.000,22
 30,1.090000,0.000,23
 30,1.110000,0.000,24
 30,3.220000,0.000,25
 30,5.910000,0.000,26
 30,2.260000,0.000,27
 30,1.980000,0.000,28
 30,1.790000,0.000,29
 30,2.620000,0.000,30
 30,1.900000,0.000,31
 30,2.020000,0.000,32
 30,1.880000,0.000,33
 30,1.250000,0.000,34
 30,2.620000,0.000,35
 30,1.980000,0.000,36
 30,2.200000,0.000,37
 30,2.050000,0.000,38
 30,1.300000,0.000,39
 30,1.110000,0.000,40
 30,1.570000,0.000,41
 30,1.410000,0.000,42
 30,1.780000,0.000,43
 30,2.720000,0.000,44
 30,1.560000,0.000,45
 30,1.590000,0.000,46
 30,2.180000,0.000,47
 30,1.790000,0.000,48
 30,1.410000,0.000,49
 30,2.210000,0.000,50
 30,1.290000,0.000,51
 30,1.740000,0.000,52
 30,1.970000,0.000,53
 30,1.370000,0.000,54
 30,2.270000,0.000,55
 30,4.490000,0.000,56
 30,8.110000,0.000,57
 30,5.960000,0.000,58
 30,3.560000,0.000,59
 30,2.480000,0.000,60
100,3.700000,1.000, 1
100,10.280000,0.000, 2
100,3.770000,0.000, 3
100,8.600000,0.000, 4
100,2.260000,0.000, 5
100,1.950000,0.000, 6
100,10.350000,0.000, 7
100,3.380000,0.000, 8
100,4.750000,1.000, 9
100,4.380000,0.000,10
100,3.940000,0.000,11
100,4.300000,0.000,12
100,1.920000,0.000,13
100,4.040000,0.000,14
100,3.790000,0.000,15
100,4.720000,0.000,16
100,2.020000,0.000,17
100,1.350000,0.000,18
100,1.290000,0.000,19
100,3.420000,0.000,20
100,1.770000,0.000,21
100,1.840000,0.000,22
100,3.680000,0.000,23
100,1.250000,0.000,24
100,3.100000,0.000,25
100,3.780000,0.000,26
100,3.110000,0.000,27
100,1.740000,0.000,28
100,1.690000,0.000,29
100,1.890000,0.000,30
100,5.400000,0.000,31
100,3.980000,0.000,32
100,3.720000,0.000,33
100,4.150000,0.000,34
100,3.380000,0.000,35
100,2.610000,0.000,36
100,11.430000,0.000,37
100,4.560000,0.000,38
100,4.760000,0.000,39
100,0.980000,0.000,40
100,3.200000,0.000,41
100,2.250000,0.000,42
100,7.100000,0.000,43
100,3.100000,0.000,44
100,4.140000,0.000,45
100,3.890000,0.000,46
100,3.520000,0.000,47
100,3.530000,0.000,48
100,3.260000,0.000,49
100,3.050000,0.000,50
100,2.730000,0.000,51
100,2.950000,0.000,52
100,2.870000,0.000,53
100,2.520000,0.000,54
100,2.540000,0.000,55
100,1.940000,0.000,56
100,2.740000,0.000,57
100,2.940000,0.000,58
100,2.830000,0.000,59
100,3.110000,0.000,60
 12,10.000000,0.000, 1
 12,7.780000,0.000, 2
 12,3.090000,0.000, 3
 12,9.820000,0.000, 4
 12,3.670000,0.000, 5
 12,3.230000,0.000, 6
 12,3.300000,0.000, 7
 12,2.080000,0.000, 8
 12,3.200000,0.000, 9
 12,4.440000,0.000,10
 12,3.350000,0.000,11
 12,5.090000,0.000,12
 12,2.520000,0.000,13
 12,3.160000,0.000,14
 12,3.430000,0.000,15
 12,2.820000,0.000,16
 12,1.990000,0.000,17
 12,4.060000,0.000,18
 12,3.800000,0.000,19
 12,3.110000,0.000,20
 12,1.940000,0.000,21
 12,3.900000,0.000,22
 12,2.280000,0.000,23
 12,2.280000,0.000,24
 12,3.840000,0.000,25
 12,2.810000,0.000,26
 12,3.240000,0.000,27
 12,2.880000,0.000,28
 12,3.180000,0.000,29
 12,3.820000,0.000,30
 12,5.570000,0.000,31
 12,2.320000,0.000,32
 12,2.280000,0.000,33
 12,5.660000,0.000,34
 12,5.040000,0.000,35
 12,2.670000,0.000,36
 12,3.790000,0.000,37
 12,1.820000,0.000,38
 12,2.000000,0.000,39
 12,4.680000,0.000,40
 12,2.660000,0.000,41
 12,3.890000,0.000,42
 12,2.290000,0.000,43
 12,3.400000,0.000,44
 12,2.740000,0.000,45
 12,3.430000,0.000,46
 12,9.860000,0.000,47
 12,2.730000,0.000,48
 12,3.850000,0.000,49
 12,2.320000,0.000,50
 12,2.030000,0.000,51
 12,5.570000,0.000,52
 12,3.020000,0.000,53
 12,3.380000,0.000,54
 12,3.770000,0.000,55
 12,3.000000,0.000,56
 12,2.700000,0.000,57
 12,3.560000,0.000,58
 12,2.570000,0.000,59
 12,2.040000,0.000,60
 60,3.680000,0.000, 1
 60,6.440000,0.000, 2
 60,6.220000,0.000, 3
 60,5.750000,0.000, 4
 60,9.380000,0.000, 5
 60,6.200000,0.000, 6
 60,5.390000,0.000, 7
 60,4.260000,0.000, 8
 60,5.450000,0.000, 9
 60,3.090000,0.000,10
 60,5.630000,0.000,11
 60,6.990000,0.000,12
 60,4.550000,0.000,13
 60,2.710000,0.000,14
 60,11.350000,0.000,15
 60,2.560000,0.000,16
 60,4.600000,0.000,17
 60,3.740000,0.000,18
 60,3.880000,0.000,19
 60,5.960000,0.000,20
 60,2.090000,0.000,21
 60,4.160000,0.000,22
 60,4.710000,0.000,23
 60,3.720000,0.000,24
 60,5.020000,0.000,25
 60,8.150000,0.000,26
 60,3.410000,0.000,27
 60,4.470000,0.000,28
 60,4.160000,0.000,29
 60,2.390000,0.000,30
